 40800.000, 40220.000,  -283.333,     0.608
 40800.000, 40298.010,  -283.333,     0.624
 40800.000, 40376.021,  -283.333,     0.239
 40800.000, 40220.000,  -286.224,     0.801
 40800.000, 40298.010,  -286.224,     0.835
 40800.000, 40376.021,  -286.224,     0.694
 40800.000, 40454.031,  -286.224,     0.608
 40800.000, 40532.042,  -286.224,     0.616
 40800.000, 40610.052,  -286.224,     0.635
 40800.000, 40688.063,  -286.224,     0.333
 40800.000, 40220.000,  -289.116,     0.704
 40800.000, 40298.010,  -289.116,     0.760
 40800.000, 40376.021,  -289.116,     0.764
 40800.000, 40454.031,  -289.116,     0.763
 40800.000, 40532.042,  -289.116,     0.770
 40800.000, 40610.052,  -289.116,     0.776
 40800.000, 40688.063,  -289.116,     0.696
 40800.000, 40766.073,  -289.116,     0.620
 40800.000, 40844.084,  -289.116,     0.667
 40800.000, 40922.094,  -289.116,     0.251
 40800.000, 40220.000,  -292.007,     0.690
 40800.000, 40298.010,  -292.007,     0.741
 40800.000, 40376.021,  -292.007,     0.686
 40800.000, 40454.031,  -292.007,     0.646
 40800.000, 40532.042,  -292.007,     0.640
 40800.000, 40610.052,  -292.007,     0.619
 40800.000, 40688.063,  -292.007,     0.662
 40800.000, 40766.073,  -292.007,     0.727
 40800.000, 40844.084,  -292.007,     0.765
 40800.000, 40922.094,  -292.007,     0.658
 40800.000, 41000.105,  -292.007,     0.600
 40800.000, 41078.115,  -292.007,     0.616
 40800.000, 41156.126,  -292.007,     0.639
 40800.000, 41234.136,  -292.007,     0.329
 40800.000, 40220.000,  -294.898,     0.748
 40800.000, 40298.010,  -294.898,     0.776
 40800.000, 40376.021,  -294.898,     0.678
 40800.000, 40454.031,  -294.898,     0.607
 40800.000, 40532.042,  -294.898,     0.594
 40800.000, 40610.052,  -294.898,     0.551
 40800.000, 40688.063,  -294.898,     0.551
 40800.000, 40766.073,  -294.898,     0.564
 40800.000, 40844.084,  -294.898,     0.564
 40800.000, 40922.094,  -294.898,     0.624
 40800.000, 41000.105,  -294.898,     0.653
 40800.000, 41078.115,  -294.898,     0.648
 40800.000, 41156.126,  -294.898,     0.668
 40800.000, 41234.136,  -294.898,     0.584
 40800.000, 41312.147,  -294.898,     0.512
 40800.000, 41390.157,  -294.898,     0.593
 40800.000, 41468.168,  -294.898,     0.212
 40800.000, 40220.000,  -297.789,     0.815
 40800.000, 40298.010,  -297.789,     0.810
 40800.000, 40376.021,  -297.789,     0.716
 40800.000, 40454.031,  -297.789,     0.638
 40800.000, 40532.042,  -297.789,     0.607
 40800.000, 40610.052,  -297.789,     0.562
 40800.000, 40688.063,  -297.789,     0.536
 40800.000, 40766.073,  -297.789,     0.519
 40800.000, 40844.084,  -297.789,     0.501
 40800.000, 40922.094,  -297.789,     0.512
 40800.000, 41000.105,  -297.789,     0.510
 40800.000, 41078.115,  -297.789,     0.493
 40800.000, 41156.126,  -297.789,     0.494
 40800.000, 41234.136,  -297.789,     0.511
 40800.000, 41312.147,  -297.789,     0.547
 40800.000, 41390.157,  -297.789,     0.599
 40800.000, 41468.168,  -297.789,     0.530
 40800.000, 41546.178,  -297.789,     0.518
 40800.000, 41624.188,  -297.789,     0.567
 40800.000, 41702.199,  -297.789,     0.600
 40800.000, 41780.209,  -297.789,     0.302
 40800.000, 40220.000,  -300.680,     0.839
 40800.000, 40298.010,  -300.680,     0.808
 40800.000, 40376.021,  -300.680,     0.736
 40800.000, 40454.031,  -300.680,     0.682
 40800.000, 40532.042,  -300.680,     0.658
 40800.000, 40610.052,  -300.680,     0.614
 40800.000, 40688.063,  -300.680,     0.571
 40800.000, 40766.073,  -300.680,     0.531
 40800.000, 40844.084,  -300.680,     0.503
 40800.000, 40922.094,  -300.680,     0.496
 40800.000, 41000.105,  -300.680,     0.485
 40800.000, 41078.115,  -300.680,     0.465
 40800.000, 41156.126,  -300.680,     0.453
 40800.000, 41234.136,  -300.680,     0.442
 40800.000, 41312.147,  -300.680,     0.434
 40800.000, 41390.157,  -300.680,     0.444
 40800.000, 41468.168,  -300.680,     0.498
 40800.000, 41546.178,  -300.680,     0.543
 40800.000, 41624.188,  -300.680,     0.574
 40800.000, 41702.199,  -300.680,     0.596
 40800.000, 41780.209,  -300.680,     0.496
 40800.000, 41858.220,  -300.680,     0.304
 40800.000, 41936.230,  -300.680,     0.025
 40800.000, 40220.000,  -303.571,     0.819
 40800.000, 40298.010,  -303.571,     0.764
 40800.000, 40376.021,  -303.571,     0.720
 40800.000, 40454.031,  -303.571,     0.694
 40800.000, 40532.042,  -303.571,     0.690
 40800.000, 40610.052,  -303.571,     0.666
 40800.000, 40688.063,  -303.571,     0.609
 40800.000, 40766.073,  -303.571,     0.548
 40800.000, 40844.084,  -303.571,     0.520
 40800.000, 40922.094,  -303.571,     0.508
 40800.000, 41000.105,  -303.571,     0.496
 40800.000, 41078.115,  -303.571,     0.481
 40800.000, 41156.126,  -303.571,     0.470
 40800.000, 41234.136,  -303.571,     0.447
 40800.000, 41312.147,  -303.571,     0.422
 40800.000, 41390.157,  -303.571,     0.417
 40800.000, 41468.168,  -303.571,     0.418
 40800.000, 41546.178,  -303.571,     0.425
 40800.000, 41624.188,  -303.571,     0.435
 40800.000, 41702.199,  -303.571,     0.428
 40800.000, 41780.209,  -303.571,     0.438
 40800.000, 41858.220,  -303.571,     0.429
 40800.000, 41936.230,  -303.571,     0.348
 40800.000, 42014.241,  -303.571,     0.377
 40800.000, 42092.251,  -303.571,     0.250
 40800.000, 40220.000,  -306.463,     0.766
 40800.000, 40298.010,  -306.463,     0.683
 40800.000, 40376.021,  -306.463,     0.656
 40800.000, 40454.031,  -306.463,     0.654
 40800.000, 40532.042,  -306.463,     0.680
 40800.000, 40610.052,  -306.463,     0.692
 40800.000, 40688.063,  -306.463,     0.631
 40800.000, 40766.073,  -306.463,     0.553
 40800.000, 40844.084,  -306.463,     0.528
 40800.000, 40922.094,  -306.463,     0.514
 40800.000, 41000.105,  -306.463,     0.508
 40800.000, 41078.115,  -306.463,     0.506
 40800.000, 41156.126,  -306.463,     0.503
 40800.000, 41234.136,  -306.463,     0.484
 40800.000, 41312.147,  -306.463,     0.465
 40800.000, 41390.157,  -306.463,     0.455
 40800.000, 41468.168,  -306.463,     0.430
 40800.000, 41546.178,  -306.463,     0.419
 40800.000, 41624.188,  -306.463,     0.422
 40800.000, 41702.199,  -306.463,     0.399
 40800.000, 41780.209,  -306.463,     0.391
 40800.000, 41858.220,  -306.463,     0.399
 40800.000, 41936.230,  -306.463,     0.422
 40800.000, 42014.241,  -306.463,     0.452
 40800.000, 42092.251,  -306.463,     0.428
 40800.000, 42170.262,  -306.463,     0.332
 40800.000, 42248.272,  -306.463,     0.070
 40800.000, 40220.000,  -309.354,     0.727
 40800.000, 40298.010,  -309.354,     0.609
 40800.000, 40376.021,  -309.354,     0.566
 40800.000, 40454.031,  -309.354,     0.568
 40800.000, 40532.042,  -309.354,     0.614
 40800.000, 40610.052,  -309.354,     0.689
 40800.000, 40688.063,  -309.354,     0.638
 40800.000, 40766.073,  -309.354,     0.555
 40800.000, 40844.084,  -309.354,     0.544
 40800.000, 40922.094,  -309.354,     0.523
 40800.000, 41000.105,  -309.354,     0.513
 40800.000, 41078.115,  -309.354,     0.521
 40800.000, 41156.126,  -309.354,     0.524
 40800.000, 41234.136,  -309.354,     0.519
 40800.000, 41312.147,  -309.354,     0.516
 40800.000, 41390.157,  -309.354,     0.523
 40800.000, 41468.168,  -309.354,     0.485
 40800.000, 41546.178,  -309.354,     0.470
 40800.000, 41624.188,  -309.354,     0.470
 40800.000, 41702.199,  -309.354,     0.432
 40800.000, 41780.209,  -309.354,     0.411
 40800.000, 41858.220,  -309.354,     0.404
 40800.000, 41936.230,  -309.354,     0.404
 40800.000, 42014.241,  -309.354,     0.412
 40800.000, 42092.251,  -309.354,     0.432
 40800.000, 42170.262,  -309.354,     0.451
 40800.000, 42248.272,  -309.354,     0.376
 40800.000, 42326.283,  -309.354,     0.168
 40800.000, 40220.000,  -312.245,     0.750
 40800.000, 40298.010,  -312.245,     0.602
 40800.000, 40376.021,  -312.245,     0.531
 40800.000, 40454.031,  -312.245,     0.511
 40800.000, 40532.042,  -312.245,     0.540
 40800.000, 40610.052,  -312.245,     0.669
 40800.000, 40688.063,  -312.245,     0.647
 40800.000, 40766.073,  -312.245,     0.574
 40800.000, 40844.084,  -312.245,     0.583
 40800.000, 40922.094,  -312.245,     0.540
 40800.000, 41000.105,  -312.245,     0.518
 40800.000, 41078.115,  -312.245,     0.527
 40800.000, 41156.126,  -312.245,     0.526
 40800.000, 41234.136,  -312.245,     0.538
 40800.000, 41312.147,  -312.245,     0.557
 40800.000, 41390.157,  -312.245,     0.595
 40800.000, 41468.168,  -312.245,     0.557
 40800.000, 41546.178,  -312.245,     0.556
 40800.000, 41624.188,  -312.245,     0.579
 40800.000, 41702.199,  -312.245,     0.509
 40800.000, 41780.209,  -312.245,     0.468
 40800.000, 41858.220,  -312.245,     0.447
 40800.000, 41936.230,  -312.245,     0.428
 40800.000, 42014.241,  -312.245,     0.430
 40800.000, 42092.251,  -312.245,     0.437
 40800.000, 42170.262,  -312.245,     0.450
 40800.000, 42248.272,  -312.245,     0.465
 40800.000, 42326.283,  -312.245,     0.408
 40800.000, 42404.293,  -312.245,     0.383
 40800.000, 42482.304,  -312.245,     0.474
 40800.000, 42560.314,  -312.245,     0.573
 40800.000, 42638.325,  -312.245,     0.380
 40800.000, 40220.000,  -315.136,     0.819
 40800.000, 40298.010,  -315.136,     0.672
 40800.000, 40376.021,  -315.136,     0.559
 40800.000, 40454.031,  -315.136,     0.501
 40800.000, 40532.042,  -315.136,     0.508
 40800.000, 40610.052,  -315.136,     0.653
 40800.000, 40688.063,  -315.136,     0.670
 40800.000, 40766.073,  -315.136,     0.640
 40800.000, 40844.084,  -315.136,     0.659
 40800.000, 40922.094,  -315.136,     0.587
 40800.000, 41000.105,  -315.136,     0.543
 40800.000, 41078.115,  -315.136,     0.547
 40800.000, 41156.126,  -315.136,     0.529
 40800.000, 41234.136,  -315.136,     0.536
 40800.000, 41312.147,  -315.136,     0.563
 40800.000, 41390.157,  -315.136,     0.606
 40800.000, 41468.168,  -315.136,     0.609
 40800.000, 41546.178,  -315.136,     0.644
 40800.000, 41624.188,  -315.136,     0.696
 40800.000, 41702.199,  -315.136,     0.625
 40800.000, 41780.209,  -315.136,     0.558
 40800.000, 41858.220,  -315.136,     0.503
 40800.000, 41936.230,  -315.136,     0.471
 40800.000, 42014.241,  -315.136,     0.469
 40800.000, 42092.251,  -315.136,     0.472
 40800.000, 42170.262,  -315.136,     0.477
 40800.000, 42248.272,  -315.136,     0.481
 40800.000, 42326.283,  -315.136,     0.470
 40800.000, 42404.293,  -315.136,     0.478
 40800.000, 42482.304,  -315.136,     0.536
 40800.000, 42560.314,  -315.136,     0.638
 40800.000, 42638.325,  -315.136,     0.655
 40800.000, 42716.335,  -315.136,     0.541
 40800.000, 42794.346,  -315.136,     0.110
 40800.000, 40220.000,  -318.027,     0.903
 40800.000, 40298.010,  -318.027,     0.782
 40800.000, 40376.021,  -318.027,     0.652
 40800.000, 40454.031,  -318.027,     0.555
 40800.000, 40532.042,  -318.027,     0.512
 40800.000, 40610.052,  -318.027,     0.635
 40800.000, 40688.063,  -318.027,     0.701
 40800.000, 40766.073,  -318.027,     0.738
 40800.000, 40844.084,  -318.027,     0.773
 40800.000, 40922.094,  -318.027,     0.706
 40800.000, 41000.105,  -318.027,     0.649
 40800.000, 41078.115,  -318.027,     0.619
 40800.000, 41156.126,  -318.027,     0.560
 40800.000, 41234.136,  -318.027,     0.543
 40800.000, 41312.147,  -318.027,     0.551
 40800.000, 41390.157,  -318.027,     0.571
 40800.000, 41468.168,  -318.027,     0.612
 40800.000, 41546.178,  -318.027,     0.677
 40800.000, 41624.188,  -318.027,     0.744
 40800.000, 41702.199,  -318.027,     0.714
 40800.000, 41780.209,  -318.027,     0.665
 40800.000, 41858.220,  -318.027,     0.599
 40800.000, 41936.230,  -318.027,     0.514
 40800.000, 42014.241,  -318.027,     0.512
 40800.000, 42092.251,  -318.027,     0.514
 40800.000, 42170.262,  -318.027,     0.513
 40800.000, 42248.272,  -318.027,     0.521
 40800.000, 42326.283,  -318.027,     0.494
 40800.000, 42404.293,  -318.027,     0.472
 40800.000, 42482.304,  -318.027,     0.480
 40800.000, 42560.314,  -318.027,     0.534
 40800.000, 42638.325,  -318.027,     0.625
 40800.000, 42716.335,  -318.027,     0.708
 40800.000, 42794.346,  -318.027,     0.584
 40800.000, 42872.356,  -318.027,     0.571
 40800.000, 42950.366,  -318.027,     0.438
 40800.000, 43028.377,  -318.027,     0.016
 40800.000, 40220.000,  -320.918,     0.953
 40800.000, 40298.010,  -320.918,     0.855
 40800.000, 40376.021,  -320.918,     0.778
 40800.000, 40454.031,  -320.918,     0.679
 40800.000, 40532.042,  -320.918,     0.565
 40800.000, 40610.052,  -320.918,     0.629
 40800.000, 40688.063,  -320.918,     0.722
 40800.000, 40766.073,  -320.918,     0.815
 40800.000, 40844.084,  -320.918,     0.871
 40800.000, 40922.094,  -320.918,     0.849
 40800.000, 41000.105,  -320.918,     0.814
 40800.000, 41078.115,  -320.918,     0.769
 40800.000, 41156.126,  -320.918,     0.684
 40800.000, 41234.136,  -320.918,     0.623
 40800.000, 41312.147,  -320.918,     0.581
 40800.000, 41390.157,  -320.918,     0.550
 40800.000, 41468.168,  -320.918,     0.600
 40800.000, 41546.178,  -320.918,     0.668
 40800.000, 41624.188,  -320.918,     0.735
 40800.000, 41702.199,  -320.918,     0.754
 40800.000, 41780.209,  -320.918,     0.734
 40800.000, 41858.220,  -320.918,     0.680
 40800.000, 41936.230,  -320.918,     0.572
 40800.000, 42014.241,  -320.918,     0.577
 40800.000, 42092.251,  -320.918,     0.576
 40800.000, 42170.262,  -320.918,     0.567
 40800.000, 42248.272,  -320.918,     0.608
 40800.000, 42326.283,  -320.918,     0.562
 40800.000, 42404.293,  -320.918,     0.508
 40800.000, 42482.304,  -320.918,     0.491
 40800.000, 42560.314,  -320.918,     0.536
 40800.000, 42638.325,  -320.918,     0.595
 40800.000, 42716.335,  -320.918,     0.658
 40800.000, 42794.346,  -320.918,     0.690
 40800.000, 42872.356,  -320.918,     0.713
 40800.000, 42950.366,  -320.918,     0.681
 40800.000, 43028.377,  -320.918,     0.553
 40800.000, 43106.387,  -320.918,     0.172
