#X,Y,Z,attr 
 33807.453, 60500.000,  -277.551,     0.760
 13454.658, 60500.000,  -222.619,     0.480
 14885.714, 60500.000,  -211.054,     0.422
 10672.050, 60500.000,  -196.599,     0.737
 11149.068, 60500.000,  -242.857,     0.293
 12262.112, 60500.000,  -187.925,     0.407
 13772.671, 60500.000,  -199.490,     0.898
 10433.540, 60500.000,  -199.490,     0.778
 31501.863, 60500.000,  -265.986,     0.523
 25777.640, 60500.000,  -257.313,     0.973
 11705.590, 60500.000,  -196.599,     0.672
 54319.255, 60500.000,  -283.333,     0.639
 15839.752, 60500.000,  -222.619,     0.485
 45971.429, 60500.000,  -280.442,     0.816
 11785.093, 60500.000,  -205.272,     0.792
 21404.969, 60500.000,  -248.639,     0.718
 15839.752, 60500.000,  -202.381,     0.673
 58453.416, 60500.000,  -280.442,     0.470
 34840.994, 60500.000,  -277.551,     0.571
 32853.416, 60500.000,  -280.442,     0.210
 10592.547, 60500.000,  -208.163,     0.805
 49390.062, 60500.000,  -286.224,     0.906
 53206.211, 60500.000,  -286.224,     0.930
 11864.596, 60500.000,  -199.490,     0.530
 11546.584, 60500.000,  -199.490,     0.724
 25459.627, 60500.000,  -251.531,     0.872
 17588.820, 60500.000,  -211.054,     0.612
 10115.528, 60500.000,  -208.163,     0.786
 30865.839, 60500.000,  -277.551,     0.281
  9797.516, 60500.000,  -234.184,     0.890
 11785.093, 60500.000,  -239.966,     0.234
 42950.311, 60500.000,  -271.769,     0.913
 44460.870, 60500.000,  -280.442,     0.944
 17668.323, 60500.000,  -213.946,     0.519
 21643.478, 60500.000,  -234.184,     0.881
 14488.199, 60500.000,  -199.490,     0.921
 50582.609, 60500.000,  -292.007,     0.255
 48356.522, 60500.000,  -283.333,     0.960
 10751.553, 60500.000,  -185.034,     0.801
 23710.559, 60500.000,  -242.857,     0.942
 50185.093, 60500.000,  -292.007,     0.282
 10751.553, 60500.000,  -199.490,     0.607
  9638.509, 60500.000,  -213.946,     0.835
 14329.193, 60500.000,  -234.184,     0.905
 39372.671, 60500.000,  -274.660,     0.922
 33966.460, 60500.000,  -277.551,     0.602
 37782.609, 60500.000,  -274.660,     0.741
 47163.975, 60500.000,  -280.442,     0.846
 17906.832, 60500.000,  -234.184,     0.720
 18304.348, 60500.000,  -225.510,     0.741
 21166.460, 60500.000,  -248.639,     0.945
 15919.255, 60500.000,  -231.293,     0.905
 10831.056, 60500.000,  -228.401,     0.448
 11308.075, 60500.000,  -199.490,     0.722
 57022.360, 60500.000,  -280.442,     0.332
 28480.745, 60500.000,  -265.986,     0.586
 53603.727, 60500.000,  -283.333,     0.948
 59645.963, 60500.000,  -306.463,     0.567
 52252.174, 60500.000,  -292.007,     0.847
 50900.621, 60500.000,  -289.116,     0.933
 30547.826, 60500.000,  -260.204,     0.342
 32614.907, 60500.000,  -274.660,     0.889
 36351.553, 60500.000,  -280.442,     0.797
 52967.702, 60500.000,  -292.007,     0.918
 25459.627, 60500.000,  -260.204,     0.309
 32694.410, 60500.000,  -268.878,     0.440
 12421.118, 60500.000,  -231.293,     0.922
 39452.174, 60500.000,  -286.224,     0.278
  9956.522, 60500.000,  -208.163,     0.847
 55829.814, 60500.000,  -289.116,     0.629
 45573.913, 60500.000,  -277.551,     0.647
 36272.050, 60500.000,  -292.007,     0.177
 11705.590, 60500.000,  -211.054,     0.875
 12023.602, 60500.000,  -222.619,     0.478
 21643.478, 60500.000,  -231.293,     0.702
 26095.652, 60500.000,  -257.313,     0.958
 18860.870, 60500.000,  -239.966,     0.511
 58930.435, 60500.000,  -294.898,     0.848
 12262.112, 60500.000,  -205.272,     0.754
 32455.901, 60500.000,  -280.442,     0.273
 27924.224, 60500.000,  -274.660,     0.310
 11864.596, 60500.000,  -234.184,     0.803
 58771.429, 60500.000,  -286.224,     0.654
 52570.186, 60500.000,  -292.007,     0.977
 32614.907, 60500.000,  -280.442,     0.256
 25062.112, 60500.000,  -248.639,     0.952
 57340.373, 60500.000,  -289.116,     0.666
 49628.571, 60500.000,  -274.660,     0.582
 23710.559, 60500.000,  -239.966,     0.928
 12103.106, 60500.000,  -228.401,     0.551
 43824.845, 60500.000,  -274.660,     0.755
 33648.447, 60500.000,  -274.660,     0.592
 56386.335, 60500.000,  -300.680,     0.520
  9400.000, 60500.000,  -225.510,     0.831
 38816.149, 60500.000,  -268.878,     0.532
 56386.335, 60500.000,  -283.333,     0.603
 37862.112, 60500.000,  -271.769,     0.568
 47720.497, 60500.000,  -289.116,     0.716
 25300.621, 60500.000,  -254.422,     0.849
 15919.255, 60500.000,  -216.837,     0.422
 50105.590, 60500.000,  -283.333,     0.962
  9559.006, 60500.000,  -196.599,     0.815
 59884.472, 60500.000,  -309.354,     0.489
 37226.087, 60500.000,  -274.660,     0.682
 39054.658, 60500.000,  -277.551,     0.973
 18065.839, 60500.000,  -231.293,     0.582
 55670.807, 60500.000,  -292.007,     0.924
 41280.745, 60500.000,  -292.007,     0.275
 23631.056, 60500.000,  -242.857,     0.969
 12580.124, 60500.000,  -225.510,     0.635
 14488.199, 60500.000,  -196.599,     0.951
 14806.211, 60500.000,  -225.510,     0.731
 15362.733, 60500.000,  -228.401,     0.838
 10036.025, 60500.000,  -187.925,     0.803
 14567.702, 60500.000,  -196.599,     0.943
 11944.099, 60500.000,  -239.966,     0.191
 37862.112, 60500.000,  -280.442,     0.856
 40167.702, 60500.000,  -268.878,     0.531
 59327.950, 60500.000,  -289.116,     0.502
 18542.857, 60500.000,  -228.401,     0.673
 44063.354, 60500.000,  -283.333,     0.889
  9400.000, 60500.000,  -213.946,     0.835
 15998.758, 60500.000,  -225.510,     0.475
 47243.478, 60500.000,  -283.333,     0.703
 59327.950, 60500.000,  -294.898,     0.632
 30388.820, 60500.000,  -268.878,     0.809
 26652.174, 60500.000,  -254.422,     0.406
 16714.286, 60500.000,  -248.639,     0.030
 25380.124, 60500.000,  -257.313,     0.776
 42552.795, 60500.000,  -274.660,     0.945
 22836.025, 60500.000,  -231.293,     0.387
 36987.578, 60500.000,  -274.660,     0.619
 12977.640, 60500.000,  -222.619,     0.445
 52252.174, 60500.000,  -294.898,     0.239
  9479.503, 60500.000,  -202.381,     0.781
 52570.186, 60500.000,  -283.333,     0.933
 36033.540, 60500.000,  -280.442,     0.607
 19178.882, 60500.000,  -237.075,     0.887
 25380.124, 60500.000,  -260.204,     0.274
 51377.640, 60500.000,  -283.333,     0.878
 13375.155, 60500.000,  -213.946,     0.496
 13534.161, 60500.000,  -196.599,     0.855
 10036.025, 60500.000,  -231.293,     0.711
 10592.547, 60500.000,  -231.293,     0.580
 10036.025, 60500.000,  -211.054,     0.816
 49549.068, 60500.000,  -286.224,     0.955
 35397.516, 60500.000,  -289.116,     0.603
 13693.168, 60500.000,  -222.619,     0.452
 33330.435, 60500.000,  -277.551,     0.738
 30150.311, 60500.000,  -263.095,     0.664
 19178.882, 60500.000,  -245.748,     0.890
 39929.193, 60500.000,  -280.442,     0.952
 18463.354, 60500.000,  -239.966,     0.599
 45017.391, 60500.000,  -274.660,     0.664
 13931.677, 60500.000,  -219.728,     0.559
 17350.311, 60500.000,  -245.748,     0.602
 32932.919, 60500.000,  -274.660,     0.881
 38816.149, 60500.000,  -283.333,     0.894
 54955.280, 60500.000,  -294.898,     0.798
 54557.764, 60500.000,  -300.680,     0.195
 10592.547, 60500.000,  -211.054,     0.722
 33489.441, 60500.000,  -274.660,     0.571
 31024.845, 60500.000,  -271.769,     0.864
 12023.602, 60500.000,  -211.054,     0.871
 11069.565, 60500.000,  -208.163,     0.971
 52967.702, 60500.000,  -280.442,     0.612
 21722.981, 60500.000,  -254.422,     0.799
 56704.348, 60500.000,  -286.224,     0.644
 12818.634, 60500.000,  -208.163,     0.670
 59327.950, 60500.000,  -292.007,     0.534
 18463.354, 60500.000,  -213.946,     0.768
 19417.391, 60500.000,  -254.422,     0.241
 49549.068, 60500.000,  -294.898,     0.182
 21325.466, 60500.000,  -242.857,     0.911
 23233.540, 60500.000,  -251.531,     0.853
 18463.354, 60500.000,  -234.184,     0.542
 13852.174, 60500.000,  -239.966,     0.265
 41757.764, 60500.000,  -277.551,     0.867
 18463.354, 60500.000,  -248.639,     0.745
 12580.124, 60500.000,  -190.816,     0.769
 48674.534, 60500.000,  -280.442,     0.603
