#X,Y,Z,attr 
 37464.596, 60500.000,   -31.803,     0.282
 21325.466, 60500.000,   -78.061,     0.812
 29752.795, 60500.000,   -66.497,     0.925
 44619.876, 60500.000,   -72.279,     0.602
 52808.696, 60500.000,   -40.476,     0.925
 39452.174, 60500.000,   -34.694,     0.898
 43109.317, 60500.000,   -54.932,     0.933
  9956.522, 60500.000,   -86.735,     0.855
 44858.385, 60500.000,  -118.537,     0.500
 13454.658, 60500.000,  -130.102,     0.815
  9638.509, 60500.000,   -43.367,     0.843
 14090.683, 60500.000,   -83.844,     0.816
 33250.932, 60500.000,  -112.755,     0.842
 49867.081, 60500.000,   -57.823,     0.890
 14647.205, 60500.000,   -57.823,     0.855
 46289.441, 60500.000,  -104.082,     0.929
 40247.205, 60500.000,   -57.823,     0.917
 32137.888, 60500.000,  -106.973,     0.703
 42234.783, 60500.000,   -40.476,     0.925
 52808.696, 60500.000,   -60.714,     0.750
 19019.876, 60500.000,   -49.150,     0.906
 49072.050, 60500.000,   -75.170,     0.502
 34761.491, 60500.000,  -124.320,     0.544
 21563.975, 60500.000,   -80.952,     0.662
 50503.106, 60500.000,   -69.388,     0.528
 28719.255, 60500.000,  -115.646,     0.847
 25857.143, 60500.000,   -52.041,     0.994
 49867.081, 60500.000,   -92.517,     0.668
 21325.466, 60500.000,   -92.517,     0.781
 47481.988, 60500.000,  -112.755,     0.952
 59327.950, 60500.000,   -95.408,     0.548
 59884.472, 60500.000,   -92.517,     0.661
 57022.360, 60500.000,  -112.755,     0.954
 24426.087, 60500.000,  -109.864,     0.590
 25936.646, 60500.000,   -83.844,     0.625
 45494.410, 60500.000,  -115.646,     0.875
 51218.634, 60500.000,   -60.714,     0.741
 42234.783, 60500.000,   -66.497,     0.709
 29911.801, 60500.000,   -40.476,     0.914
 25380.124, 60500.000,   -69.388,     0.867
 47959.006, 60500.000,  -106.973,     0.843
 12659.627, 60500.000,   -52.041,     0.871
 20053.416, 60500.000,   -80.952,     0.748
 50026.087, 60500.000,   -34.694,     0.914
 17747.826, 60500.000,   -75.170,     0.822
 47800.000, 60500.000,   -95.408,     0.688
 47402.484, 60500.000,   -95.408,     0.786
 16237.267, 60500.000,   -40.476,     0.902
 31740.373, 60500.000,   -66.497,     0.890
 55670.807, 60500.000,   -78.061,     0.839
 52570.186, 60500.000,   -80.952,     0.607
 13216.149, 60500.000,   -60.714,     0.863
 47243.478, 60500.000,  -101.190,     0.967
 14726.708, 60500.000,   -66.497,     0.867
 40962.733, 60500.000,   -31.803,     0.875
 50026.087, 60500.000,   -49.150,     0.965
 21722.981, 60500.000,   -75.170,     0.787
 38975.155, 60500.000,  -104.082,     0.882
 32773.913, 60500.000,   -86.735,     0.533
 39611.180, 60500.000,   -86.735,     0.621
 11149.068, 60500.000,   -49.150,     0.827
 38180.124, 60500.000,   -83.844,     0.647
 46766.460, 60500.000,   -66.497,     0.673
 43983.851, 60500.000,  -112.755,     0.949
 41121.739, 60500.000,  -112.755,     0.975
 25380.124, 60500.000,  -127.211,     0.347
 57976.398, 60500.000,   -78.061,     0.751
 12898.137, 60500.000,  -109.864,     0.834
 53047.205, 60500.000,   -89.626,     0.621
 42473.292, 60500.000,   -60.714,     0.859
 47243.478, 60500.000,   -40.476,     0.933
 50582.609, 60500.000,   -63.605,     0.656
 36272.050, 60500.000,   -95.408,     0.635
 38975.155, 60500.000,  -101.190,     0.751
 59248.447, 60500.000,   -95.408,     0.515
 52331.677, 60500.000,   -69.388,     0.508
 29196.273, 60500.000,  -112.755,     0.827
 37385.093, 60500.000,   -69.388,     0.800
 17111.801, 60500.000,   -46.259,     0.914
 20689.441, 60500.000,   -34.694,     0.286
 55591.304, 60500.000,   -78.061,     0.818
 55114.286, 60500.000,   -57.823,     0.855
 50900.621, 60500.000,   -40.476,     0.937
 56306.832, 60500.000,   -66.497,     0.730
 47481.988, 60500.000,   -52.041,     0.945
 14965.217, 60500.000,   -83.844,     0.820
 50821.118, 60500.000,   -60.714,     0.776
 16952.795, 60500.000,  -115.646,     0.630
 57737.888, 60500.000,   -95.408,     0.795
 20689.441, 60500.000,  -112.755,     0.704
 23074.534, 60500.000,   -52.041,     0.945
 10831.056, 60500.000,   -54.932,     0.808
 24187.578, 60500.000,   -78.061,     0.704
 45255.901, 60500.000,   -75.170,     0.642
 33409.938, 60500.000,   -69.388,     0.898
 45335.404, 60500.000,   -57.823,     0.820
 34125.466, 60500.000,  -115.646,     0.859
 49151.553, 60500.000,   -89.626,     0.670
 27685.714, 60500.000,   -95.408,     0.741
 38021.118, 60500.000,   -46.259,     0.988
 39452.174, 60500.000,   -92.517,     0.647
 47084.472, 60500.000,   -60.714,     0.762
 33886.957, 60500.000,  -101.190,     0.617
 13534.161, 60500.000,  -101.190,     0.890
 26175.155, 60500.000,   -43.367,     0.918
 32614.907, 60500.000,   -75.170,     0.627
 12341.615, 60500.000,   -40.476,     0.878
 53047.205, 60500.000,  -109.864,     0.897
 25777.640, 60500.000,   -75.170,     0.699
 23869.565, 60500.000,   -86.735,     0.687
 24903.106, 60500.000,  -118.537,     0.815
 32455.901, 60500.000,   -57.823,     0.988
