#X,Y,Z,attr 
 23472.050, 60500.000,  -549.320,     0.745
 35238.509, 60500.000,  -598.469,     0.508
 14011.180, 60500.000,  -523.299,     0.898
 59009.938, 60500.000,  -664.966,     0.778
 53524.224, 60500.000,  -638.946,     0.862
 36908.075, 60500.000,  -610.034,     0.949
 46607.453, 60500.000,  -618.707,     0.932
 36908.075, 60500.000,  -598.469,     0.867
 23472.050, 60500.000,  -563.776,     0.937
 10274.534, 60500.000,  -479.932,     0.867
 55591.304, 60500.000,  -679.422,     0.950
 24664.596, 60500.000,  -540.646,     0.910
 41916.770, 60500.000,  -647.619,     0.447
 45653.416, 60500.000,  -650.510,     0.780
 47322.981, 60500.000,  -641.837,     0.894
 41201.242, 60500.000,  -610.034,     0.949
 52172.671, 60500.000,  -638.946,     0.897
 34125.466, 60500.000,  -560.884,     0.049
 14647.205, 60500.000,  -543.537,     0.746
 33012.422, 60500.000,  -569.558,     0.562
 60440.994, 60500.000,  -685.204,     0.577
 35954.037, 60500.000,  -607.143,     0.894
 14647.205, 60500.000,  -514.626,     0.696
 43029.814, 60500.000,  -656.293,     0.549
  9877.019, 60500.000,  -500.170,     0.744
 42552.795, 60500.000,  -656.293,     0.586
 38577.640, 60500.000,  -601.361,     0.951
 35795.031, 60500.000,  -569.558,     0.102
 32217.391, 60500.000,  -566.667,     0.821
 51934.161, 60500.000,  -667.857,     0.698
 34920.497, 60500.000,  -572.449,     0.739
 37385.093, 60500.000,  -641.837,     0.670
 37067.081, 60500.000,  -598.469,     0.882
 12500.621, 60500.000,  -508.844,     0.642
 16634.783, 60500.000,  -514.626,     0.645
 53126.708, 60500.000,  -630.272,     0.796
 51139.130, 60500.000,  -641.837,     0.949
 10274.534, 60500.000,  -526.190,     0.816
 13295.652, 60500.000,  -523.299,     0.965
 30388.820, 60500.000,  -586.905,     0.980
 16873.292, 60500.000,  -523.299,     0.424
 12341.615, 60500.000,  -511.735,     0.736
 28083.230, 60500.000,  -563.776,     0.902
 32455.901, 60500.000,  -589.796,     0.839
 57578.882, 60500.000,  -659.184,     0.789
 10910.559, 60500.000,  -508.844,     0.807
 33807.453, 60500.000,  -584.014,     0.913
 48754.037, 60500.000,  -659.184,     0.943
 22040.994, 60500.000,  -534.864,     0.047
 10274.534, 60500.000,  -514.626,     0.890
 43586.335, 60500.000,  -638.946,     0.952
 19894.410, 60500.000,  -552.211,     0.902
 42155.280, 60500.000,  -612.925,     0.956
 10672.050, 60500.000,  -485.714,     0.965
 48038.509, 60500.000,  -644.728,     0.955
 31501.863, 60500.000,  -563.776,     0.745
 38498.137, 60500.000,  -612.925,     0.941
 57181.366, 60500.000,  -664.966,     0.594
 36113.043, 60500.000,  -589.796,     0.821
 37067.081, 60500.000,  -595.578,     0.969
 45732.919, 60500.000,  -621.599,     0.854
 48913.043, 60500.000,  -650.510,     0.953
 57658.385, 60500.000,  -659.184,     0.814
 44619.876, 60500.000,  -618.707,     0.787
 54637.267, 60500.000,  -650.510,     0.717
 39849.689, 60500.000,  -633.163,     0.771
 14726.708, 60500.000,  -534.864,     0.652
 38816.149, 60500.000,  -586.905,     0.847
 11228.571, 60500.000,  -500.170,     0.455
 12739.130, 60500.000,  -494.388,     0.780
 50344.099, 60500.000,  -636.054,     0.957
 12262.112, 60500.000,  -517.517,     0.937
 15044.720, 60500.000,  -503.061,     0.526
 21961.491, 60500.000,  -543.537,     0.775
 23313.043, 60500.000,  -563.776,     0.922
 22200.000, 60500.000,  -546.429,     0.791
 49231.056, 60500.000,  -627.381,     0.988
 23949.068, 60500.000,  -569.558,     0.929
 12659.627, 60500.000,  -526.190,     0.839
 58055.901, 60500.000,  -670.748,     0.553
 59089.441, 60500.000,  -673.639,     0.371
 54796.273, 60500.000,  -676.531,     0.889
 51695.652, 60500.000,  -656.293,     0.985
 40247.205, 60500.000,  -607.143,     0.898
 19178.882, 60500.000,  -540.646,     0.833
 26016.149, 60500.000,  -569.558,     0.731
 35477.019, 60500.000,  -572.449,     0.781
 14647.205, 60500.000,  -511.735,     0.562
 37782.609, 60500.000,  -584.014,     0.827
 42234.783, 60500.000,  -659.184,     0.749
 47481.988, 60500.000,  -641.837,     0.934
 59168.944, 60500.000,  -662.075,     0.551
 14488.199, 60500.000,  -500.170,     0.708
 15919.255, 60500.000,  -517.517,     0.518
 44222.360, 60500.000,  -656.293,     0.550
 17191.304, 60500.000,  -520.408,     0.525
 28798.758, 60500.000,  -569.558,     0.630
 57737.888, 60500.000,  -650.510,     0.223
 52490.683, 60500.000,  -673.639,     0.739
 47481.988, 60500.000,  -644.728,     0.923
 13057.143, 60500.000,  -508.844,     0.640
 28560.248, 60500.000,  -566.667,     0.894
 22279.503, 60500.000,  -543.537,     0.778
 51457.143, 60500.000,  -664.966,     0.809
 29752.795, 60500.000,  -578.231,     0.945
 48118.012, 60500.000,  -653.401,     0.945
 47322.981, 60500.000,  -653.401,     0.958
 24346.584, 60500.000,  -549.320,     0.932
 10115.528, 60500.000,  -529.082,     0.784
 51695.652, 60500.000,  -662.075,     0.966
  9638.509, 60500.000,  -479.932,     0.878
 58612.422, 60500.000,  -659.184,     0.899
 36828.571, 60500.000,  -589.796,     0.869
 45891.925, 60500.000,  -656.293,     0.662
 46686.957, 60500.000,  -656.293,     0.664
 32058.385, 60500.000,  -560.884,     0.810
 59645.963, 60500.000,  -673.639,     0.448
 46448.447, 60500.000,  -647.619,     0.906
 22756.522, 60500.000,  -569.558,     0.956
 46686.957, 60500.000,  -612.925,     0.962
 32614.907, 60500.000,  -557.993,     0.086
 37226.087, 60500.000,  -621.599,     0.723
 36749.068, 60500.000,  -638.946,     0.420
 43665.839, 60500.000,  -612.925,     0.871
 10513.043, 60500.000,  -477.041,     0.953
 36113.043, 60500.000,  -636.054,     0.350
 39213.665, 60500.000,  -618.707,     0.975
 48197.516, 60500.000,  -630.272,     0.897
 33091.925, 60500.000,  -569.558,     0.615
 35397.516, 60500.000,  -624.490,     0.635
 40565.217, 60500.000,  -641.837,     0.496
 30706.832, 60500.000,  -555.102,     0.077
 21007.453, 60500.000,  -566.667,     0.947
 12580.124, 60500.000,  -500.170,     0.520
 40008.696, 60500.000,  -601.361,     0.876
 43586.335, 60500.000,  -627.381,     0.937
 44063.354, 60500.000,  -610.034,     0.929
 28560.248, 60500.000,  -557.993,     0.822
 52411.180, 60500.000,  -673.639,     0.736
 54955.280, 60500.000,  -650.510,     0.821
 37385.093, 60500.000,  -636.054,     0.621
 46130.435, 60500.000,  -630.272,     0.831
 10910.559, 60500.000,  -474.150,     0.114
 13693.168, 60500.000,  -534.864,     0.539
 38021.118, 60500.000,  -584.014,     0.952
 10513.043, 60500.000,  -505.952,     0.607
 45414.907, 60500.000,  -627.381,     0.890
 54637.267, 60500.000,  -670.748,     0.882
 14249.689, 60500.000,  -503.061,     0.530
 52252.174, 60500.000,  -667.857,     0.869
 42314.286, 60500.000,  -627.381,     0.929
 35954.037, 60500.000,  -572.449,     0.430
 30786.335, 60500.000,  -586.905,     0.940
 36351.553, 60500.000,  -612.925,     0.982
 56465.839, 60500.000,  -656.293,     0.629
 20609.938, 60500.000,  -560.884,     0.882
 35000.000, 60500.000,  -586.905,     0.571
 51218.634, 60500.000,  -659.184,     0.893
 28719.255, 60500.000,  -569.558,     0.751
 33648.447, 60500.000,  -607.143,     0.922
 36033.540, 60500.000,  -578.231,     0.863
 58532.919, 60500.000,  -676.531,     0.539
 24585.093, 60500.000,  -546.429,     0.980
 28957.764, 60500.000,  -569.558,     0.769
 10592.547, 60500.000,  -488.605,     0.847
 37862.112, 60500.000,  -633.163,     0.652
 44063.354, 60500.000,  -618.707,     0.812
 46289.441, 60500.000,  -621.599,     0.878
 29991.304, 60500.000,  -557.993,     0.935
 28639.752, 60500.000,  -560.884,     0.857
 12977.640, 60500.000,  -514.626,     0.925
 21007.453, 60500.000,  -555.102,     0.859
 34204.969, 60500.000,  -560.884,     0.012
 18383.851, 60500.000,  -557.993,     0.852
 11467.081, 60500.000,  -500.170,     0.545
 44778.882, 60500.000,  -647.619,     0.762
 37067.081, 60500.000,  -641.837,     0.528
 47243.478, 60500.000,  -653.401,     0.902
 20927.950, 60500.000,  -555.102,     0.851
 12182.609, 60500.000,  -505.952,     0.569
 20927.950, 60500.000,  -543.537,     0.773
 22995.031, 60500.000,  -575.340,     0.791
 36113.043, 60500.000,  -615.816,     0.769
 11785.093, 60500.000,  -526.190,     0.919
 31660.870, 60500.000,  -581.122,     0.590
 54557.764, 60500.000,  -679.422,     0.091
 46130.435, 60500.000,  -659.184,     0.543
 12182.609, 60500.000,  -511.735,     0.766
 43427.329, 60500.000,  -610.034,     0.956
 14885.714, 60500.000,  -540.646,     0.806
 14806.211, 60500.000,  -503.061,     0.615
 46368.944, 60500.000,  -650.510,     0.840
 40088.199, 60500.000,  -647.619,     0.534
 44222.360, 60500.000,  -636.054,     0.906
 36192.547, 60500.000,  -601.361,     0.813
 38418.634, 60500.000,  -630.272,     0.678
 29037.267, 60500.000,  -581.122,     0.902
 41519.255, 60500.000,  -607.143,     0.847
 57022.360, 60500.000,  -667.857,     0.619
 40644.720, 60500.000,  -656.293,     0.875
 28719.255, 60500.000,  -555.102,     0.889
 11228.571, 60500.000,  -505.952,     0.526
 20053.416, 60500.000,  -529.082,     0.021
 49708.075, 60500.000,  -662.075,     0.939
 58373.913, 60500.000,  -685.204,     0.631
 59009.938, 60500.000,  -690.986,     0.128
 36192.547, 60500.000,  -615.816,     0.837
 49628.571, 60500.000,  -656.293,     0.965
 24982.609, 60500.000,  -566.667,     0.906
 12023.602, 60500.000,  -494.388,     0.827
 36272.050, 60500.000,  -636.054,     0.443
 60520.497, 60500.000,  -682.313,     0.520
 20768.944, 60500.000,  -540.646,     0.570
 41042.236, 60500.000,  -636.054,     0.829
 59725.466, 60500.000,  -682.313,     0.481
 39611.180, 60500.000,  -624.490,     0.848
 24108.075, 60500.000,  -537.755,     0.055
 13772.671, 60500.000,  -503.061,     0.498
 42870.807, 60500.000,  -624.490,     0.819
 40883.230, 60500.000,  -615.816,     0.902
 57658.385, 60500.000,  -656.293,     0.908
 10195.031, 60500.000,  -500.170,     0.711
 50423.602, 60500.000,  -647.619,     0.946
 19814.907, 60500.000,  -557.993,     0.664
 18304.348, 60500.000,  -557.993,     0.860
 43506.832, 60500.000,  -621.599,     0.740
 14567.702, 60500.000,  -546.429,     0.617
 48595.031, 60500.000,  -673.639,     0.343
 37146.584, 60500.000,  -604.252,     0.841
 33250.932, 60500.000,  -589.796,     0.690
 59486.957, 60500.000,  -690.986,     0.647
  9400.000, 60500.000,  -485.714,     0.831
 50900.621, 60500.000,  -662.075,     0.957
 17906.832, 60500.000,  -523.299,     0.516
 19655.901, 60500.000,  -534.864,     0.470
 43427.329, 60500.000,  -630.272,     0.976
 47243.478, 60500.000,  -633.163,     0.855
 17668.323, 60500.000,  -534.864,     0.470
  9956.522, 60500.000,  -520.408,     0.843
 15919.255, 60500.000,  -520.408,     0.654
 38180.124, 60500.000,  -644.728,     0.583
 11387.578, 60500.000,  -523.299,     0.986
 44619.876, 60500.000,  -607.143,     0.987
 11228.571, 60500.000,  -529.082,     0.938
 45971.429, 60500.000,  -612.925,     0.974
 38975.155, 60500.000,  -584.014,     0.110
 27844.720, 60500.000,  -546.429,     0.066
 22915.528, 60500.000,  -549.320,     0.827
 30070.807, 60500.000,  -569.558,     0.804
 37782.609, 60500.000,  -644.728,     0.467
 46368.944, 60500.000,  -612.925,     0.950
 13057.143, 60500.000,  -505.952,     0.509
 49390.062, 60500.000,  -647.619,     0.925
 33807.453, 60500.000,  -598.469,     0.845
 41598.758, 60500.000,  -610.034,     0.935
 47243.478, 60500.000,  -621.599,     0.925
 52808.696, 60500.000,  -676.531,     0.581
 17191.304, 60500.000,  -531.973,     0.485
 39452.174, 60500.000,  -615.816,     0.827
 38339.130, 60500.000,  -592.687,     0.981
 38418.634, 60500.000,  -598.469,     0.920
 12898.137, 60500.000,  -488.605,     0.852
 59884.472, 60500.000,  -670.748,     0.694
 46289.441, 60500.000,  -636.054,     0.898
 50980.124, 60500.000,  -636.054,     0.904
 22279.503, 60500.000,  -537.755,     0.785
 50503.106, 60500.000,  -647.619,     0.863
 45494.410, 60500.000,  -633.163,     0.867
 35556.522, 60500.000,  -615.816,     0.980
 43427.329, 60500.000,  -662.075,     0.598
 15998.758, 60500.000,  -523.299,     0.647
 50662.112, 60500.000,  -621.599,     0.547
 30070.807, 60500.000,  -566.667,     0.910
 52252.174, 60500.000,  -644.728,     0.958
 24346.584, 60500.000,  -566.667,     0.666
 20371.429, 60500.000,  -537.755,     0.502
