#X,Y,Z,attr 
 27208.696, 60500.000,  -199.490,     0.848
 56227.329, 60500.000,  -213.946,     0.605
 49310.559, 60500.000,  -161.905,     0.198
 26652.174, 60500.000,  -208.163,     0.784
 20530.435, 60500.000,  -211.054,     0.666
 42155.280, 60500.000,  -167.687,     0.250
 55511.801, 60500.000,  -222.619,     0.716
 32296.894, 60500.000,  -196.599,     0.672
 55432.298, 60500.000,  -219.728,     0.629
 52331.677, 60500.000,  -193.707,     0.422
 48436.025, 60500.000,  -231.293,     0.512
 29116.770, 60500.000,  -213.946,     0.848
 29037.267, 60500.000,  -213.946,     0.858
 23710.559, 60500.000,  -141.667,     0.749
 59725.466, 60500.000,  -170.578,     0.243
 57022.360, 60500.000,  -124.320,     0.926
 41757.764, 60500.000,  -121.429,     0.944
 51457.143, 60500.000,  -245.748,     0.649
 51616.149, 60500.000,  -176.361,     0.642
 33966.460, 60500.000,  -257.313,     0.904
 51775.155, 60500.000,  -187.925,     0.613
 37226.087, 60500.000,  -199.490,     0.908
 39690.683, 60500.000,  -254.422,     0.906
 26016.149, 60500.000,  -159.014,     0.482
 34284.472, 60500.000,  -141.667,     0.653
 49151.553, 60500.000,  -237.075,     0.522
 18145.342, 60500.000,  -190.816,     0.853
  9956.522, 60500.000,  -159.014,     0.847
 32455.901, 60500.000,  -187.925,     0.417
 48595.031, 60500.000,  -161.905,     0.302
 40644.720, 60500.000,  -228.401,     0.702
 50662.112, 60500.000,  -248.639,     0.678
 33171.429, 60500.000,  -239.966,     0.799
 12739.130, 60500.000,  -161.905,     0.453
 18463.354, 60500.000,  -150.340,     0.868
 57817.391, 60500.000,  -138.776,     0.769
 18145.342, 60500.000,  -193.707,     0.806
 51298.137, 60500.000,  -115.646,     0.225
 25777.640, 60500.000,  -144.558,     0.853
 44619.876, 60500.000,  -161.905,     0.354
 50264.596, 60500.000,  -190.816,     0.902
 18542.857, 60500.000,  -182.143,     0.849
 55114.286, 60500.000,  -179.252,     0.320
 33727.950, 60500.000,  -153.231,     0.700
 50821.118, 60500.000,  -173.469,     0.872
 16078.261, 60500.000,  -176.361,     0.858
 52252.174, 60500.000,  -271.769,     0.861
 49549.068, 60500.000,  -245.748,     0.890
 59645.963, 60500.000,  -205.272,     0.632
 44142.857, 60500.000,  -141.667,     0.928
 56068.323, 60500.000,  -130.102,     0.965
 30309.317, 60500.000,  -257.313,     0.235
 28321.739, 60500.000,  -254.422,     0.212
 20371.429, 60500.000,  -164.796,     0.468
 59804.969, 60500.000,  -202.381,     0.502
 39213.665, 60500.000,  -176.361,     0.123
 19655.901, 60500.000,  -153.231,     0.565
 27208.696, 60500.000,  -216.837,     0.548
 28639.752, 60500.000,  -190.816,     0.558
 37941.615, 60500.000,  -268.878,     0.282
 32932.919, 60500.000,  -211.054,     0.900
 53206.211, 60500.000,  -237.075,     0.562
 52093.168, 60500.000,  -141.667,     0.393
 40088.199, 60500.000,  -190.816,     0.928
 10592.547, 60500.000,  -182.143,     0.314
 52808.696, 60500.000,  -176.361,     0.785
 40803.727, 60500.000,  -196.599,     0.877
 51695.652, 60500.000,  -179.252,     0.806
 54557.764, 60500.000,  -228.401,     0.911
 30547.826, 60500.000,  -190.816,     0.718
 43188.820, 60500.000,  -193.707,     0.574
 27606.211, 60500.000,  -225.510,     0.916
 14249.689, 60500.000,  -190.816,     0.266
 38021.118, 60500.000,  -265.986,     0.827
 55273.292, 60500.000,  -216.837,     0.518
 28003.727, 60500.000,  -179.252,     0.680
 22836.025, 60500.000,  -225.510,     0.560
 51536.646, 60500.000,  -263.095,     0.942
 32614.907, 60500.000,  -138.776,     0.811
 45096.894, 60500.000,  -208.163,     0.890
 25300.621, 60500.000,  -239.966,     0.688
 17270.807, 60500.000,  -185.034,     0.453
 54080.745, 60500.000,  -130.102,     0.859
 32932.919, 60500.000,  -144.558,     0.533
 55273.292, 60500.000,  -271.769,     0.550
 45891.925, 60500.000,  -263.095,     0.584
 57658.385, 60500.000,  -141.667,     0.586
 59248.447, 60500.000,  -144.558,     0.339
 27526.708, 60500.000,  -237.075,     0.759
 25141.615, 60500.000,  -170.578,     0.490
 34204.969, 60500.000,  -153.231,     0.808
 34522.981, 60500.000,  -135.884,     0.861
 60281.988, 60500.000,  -173.469,     0.411
 28639.752, 60500.000,  -245.748,     0.867
 58055.901, 60500.000,  -141.667,     0.546
 57896.894, 60500.000,  -196.599,     0.894
 57101.863, 60500.000,  -216.837,     0.663
 40724.224, 60500.000,  -179.252,     0.285
 18701.863, 60500.000,  -205.272,     0.448
 46925.466, 60500.000,  -208.163,     0.956
