#X,Y,Z,attr 
 11387.578, 60500.000,  -286.224,     0.796
 47163.975, 60500.000,  -297.789,     0.658
 38736.646, 60500.000,  -372.959,     0.853
 11944.099, 60500.000,  -268.878,     0.444
 33409.938, 60500.000,  -332.483,     0.402
 12739.130, 60500.000,  -300.680,     0.439
 27685.714, 60500.000,  -349.830,     0.212
 29514.286, 60500.000,  -306.463,     0.622
 56386.335, 60500.000,  -338.265,     0.586
 26811.180, 60500.000,  -338.265,     0.522
 22836.025, 60500.000,  -306.463,     0.223
 24108.075, 60500.000,  -335.374,     0.449
 19894.410, 60500.000,  -257.313,     0.328
 50900.621, 60500.000,  -335.374,     0.782
 58453.416, 60500.000,  -393.197,     0.443
 36113.043, 60500.000,  -297.789,     0.877
 52331.677, 60500.000,  -344.048,     0.503
 39849.689, 60500.000,  -315.136,     0.548
 20132.919, 60500.000,  -289.116,     0.704
 58691.925, 60500.000,  -323.810,     0.805
 50980.124, 60500.000,  -349.830,     0.942
 30229.814, 60500.000,  -320.918,     0.478
 41757.764, 60500.000,  -352.721,     0.827
 48277.019, 60500.000,  -303.571,     0.713
 30786.335, 60500.000,  -297.789,     0.435
 40406.211, 60500.000,  -300.680,     0.736
 38975.155, 60500.000,  -320.918,     0.916
 50423.602, 60500.000,  -355.612,     0.824
 36431.056, 60500.000,  -358.503,     0.902
 30627.329, 60500.000,  -323.810,     0.366
 30070.807, 60500.000,  -294.898,     0.470
 42075.776, 60500.000,  -303.571,     0.952
 41598.758, 60500.000,  -326.701,     0.916
 43506.832, 60500.000,  -326.701,     0.970
 18860.870, 60500.000,  -274.660,     0.442
 29434.783, 60500.000,  -300.680,     0.576
 15442.236, 60500.000,  -286.224,     0.624
 55829.814, 60500.000,  -341.156,     0.812
 52331.677, 60500.000,  -398.980,     0.184
 52331.677, 60500.000,  -326.701,     0.478
 44699.379, 60500.000,  -309.354,     0.450
 55750.311, 60500.000,  -341.156,     0.790
 26572.671, 60500.000,  -283.333,     0.630
 34284.472, 60500.000,  -349.830,     0.725
  9400.000, 60500.000,  -297.789,     0.732
 10831.056, 60500.000,  -271.769,     0.531
 47322.981, 60500.000,  -355.612,     0.914
 31740.373, 60500.000,  -303.571,     0.802
 48833.540, 60500.000,  -390.306,     0.579
 31660.870, 60500.000,  -292.007,     0.439
 48197.516, 60500.000,  -306.463,     0.745
 30865.839, 60500.000,  -344.048,     0.713
 54080.745, 60500.000,  -338.265,     0.704
 50582.609, 60500.000,  -335.374,     0.643
 56942.857, 60500.000,  -352.721,     0.949
 40883.230, 60500.000,  -300.680,     0.855
 14567.702, 60500.000,  -306.463,     0.759
 39134.161, 60500.000,  -306.463,     0.555
 58055.901, 60500.000,  -410.544,     0.118
 10831.056, 60500.000,  -254.422,     0.643
 40962.733, 60500.000,  -344.048,     0.788
 15760.248, 60500.000,  -263.095,     0.666
 26493.168, 60500.000,  -277.551,     0.713
 50900.621, 60500.000,  -375.850,     0.417
 39849.689, 60500.000,  -303.571,     0.760
 32694.410, 60500.000,  -358.503,     0.340
 35397.516, 60500.000,  -297.789,     0.880
 43268.323, 60500.000,  -352.721,     0.818
 53047.205, 60500.000,  -300.680,     0.675
 22438.509, 60500.000,  -263.095,     0.946
 28480.745, 60500.000,  -326.701,     0.351
 14806.211, 60500.000,  -245.748,     0.930
 37782.609, 60500.000,  -312.245,     0.418
 13613.665, 60500.000,  -263.095,     0.394
 49787.578, 60500.000,  -318.027,     0.501
 18383.851, 60500.000,  -292.007,     0.468
 50741.615, 60500.000,  -306.463,     0.738
 20768.944, 60500.000,  -335.374,     0.234
 38657.143, 60500.000,  -332.483,     0.934
 35159.006, 60500.000,  -370.068,     0.480
 32694.410, 60500.000,  -294.898,     0.387
 19258.385, 60500.000,  -257.313,     0.511
 56783.851, 60500.000,  -309.354,     0.807
 50344.099, 60500.000,  -346.939,     0.902
 53603.727, 60500.000,  -364.286,     0.749
 12500.621, 60500.000,  -300.680,     0.378
 25300.621, 60500.000,  -309.354,     0.349
 59645.963, 60500.000,  -318.027,     0.617
 47640.994, 60500.000,  -297.789,     0.512
 31183.851, 60500.000,  -300.680,     0.764
 35318.012, 60500.000,  -326.701,     0.568
 26493.168, 60500.000,  -309.354,     0.461
 36351.553, 60500.000,  -326.701,     0.617
 54716.770, 60500.000,  -364.286,     0.738
 16634.783, 60500.000,  -268.878,     0.483
 14806.211, 60500.000,  -303.571,     0.427
 12898.137, 60500.000,  -286.224,     0.816
 19258.385, 60500.000,  -265.986,     0.610
 20530.435, 60500.000,  -283.333,     0.420
 44699.379, 60500.000,  -384.524,     0.950
 33091.925, 60500.000,  -300.680,     0.345
 39611.180, 60500.000,  -332.483,     0.924
 55273.292, 60500.000,  -320.918,     0.642
 51059.627, 60500.000,  -372.959,     0.399
 54478.261, 60500.000,  -341.156,     0.893
 50344.099, 60500.000,  -297.789,     0.595
 37067.081, 60500.000,  -364.286,     0.517
 55670.807, 60500.000,  -338.265,     0.766
 59645.963, 60500.000,  -335.374,     0.898
 11308.075, 60500.000,  -271.769,     0.530
 25221.118, 60500.000,  -312.245,     0.382
 39213.665, 60500.000,  -349.830,     0.939
 45414.907, 60500.000,  -361.395,     0.526
 54478.261, 60500.000,  -312.245,     0.555
 38418.634, 60500.000,  -358.503,     0.898
 31104.348, 60500.000,  -309.354,     0.502
 29752.795, 60500.000,  -344.048,     0.890
 26334.161, 60500.000,  -338.265,     0.565
 38259.627, 60500.000,  -323.810,     0.894
 41598.758, 60500.000,  -297.789,     0.906
 34284.472, 60500.000,  -370.068,     0.759
 47004.969, 60500.000,  -375.850,     0.649
