#X,Y,Z,attr 
 40800.000,101692.251,  -745.918,     0.463
 40800.000, 64559.267,  -341.156,     0.628
 40800.000, 76182.827,  -401.871,     0.606
 40800.000,101224.188,  -751.701,     0.674
 40800.000, 92487.016,  -717.007,     0.514
 40800.000, 76104.817,  -529.082,     0.949
 40800.000,101302.199,  -797.959,     0.954
 40800.000, 77196.963,  -482.823,     0.937
 40800.000, 79225.236,  -560.884,     0.366
 40800.000, 94983.351,  -690.986,     0.629
 40800.000, 82033.613,  -529.082,     0.845
 40800.000, 84373.927,  -453.912,     0.800
 40800.000, 84295.916,  -662.075,     0.640
 40800.000, 90224.712,  -696.769,     0.866
 40800.000, 46382.827,  -254.422,     0.926
 40800.000, 87728.377,  -592.687,     0.717
 40800.000, 76260.838,  -332.483,     0.908
 40800.000, 42092.251,  -219.728,     0.890
 40800.000,108947.225,  -809.524,     0.841
 40800.000, 50283.351,  -237.075,     0.735
 40800.000, 79225.236,  -404.762,     0.729
 40800.000, 63779.162,  -346.939,     0.692
 40800.000, 51765.550,  -265.986,     0.949
 40800.000,104032.565,  -728.571,     0.946
 40800.000, 65807.435,  -320.918,     0.914
 40800.000, 41624.188,  -211.054,     0.561
 40800.000,102238.325,  -774.830,     0.653
 40800.000,112925.759,  -797.959,     0.829
 40800.000, 96153.508,  -717.007,     0.547
 40800.000,113783.874,  -789.286,     0.714
 40800.000, 83671.832,  -656.293,     0.070
 40800.000, 96309.529,  -688.095,     0.925
 40800.000, 83359.791,  -471.259,     0.461
 40800.000,110819.476,  -757.483,     0.748
 40800.000, 80473.403,  -419.218,     0.756
 40800.000, 90692.775,  -717.007,     0.800
 40800.000, 91160.838,  -644.728,     0.847
 40800.000, 88508.482,  -708.333,     0.375
 40800.000, 46772.880,  -263.095,     0.839
 40800.000, 94125.236,  -673.639,     0.945
 40800.000, 98259.791,  -653.401,     0.512
 40800.000, 61750.890,  -318.027,     0.786
 40800.000, 74544.607,  -315.136,     0.947
 40800.000,110507.435,  -795.068,     0.839
 40800.000, 82969.738,  -641.837,     0.897
 40800.000,112847.749,  -835.544,     0.869
 40800.000, 90302.723,  -624.490,     0.906
 40800.000, 42326.283,  -193.707,     0.600
 40800.000, 78133.089,  -471.259,     0.682
 40800.000,100990.157,  -771.939,     0.415
 40800.000,103018.429,  -786.395,     0.519
 40800.000, 93033.089,  -685.204,     0.460
 40800.000, 62921.047,  -277.551,     0.598
 40800.000,113315.812,  -821.088,     0.496
 40800.000, 83905.864,  -633.163,     0.356
 40800.000, 57538.325,  -315.136,     0.925
 40800.000,104578.639,  -711.224,     0.514
 40800.000,102082.304,  -745.918,     0.508
 40800.000, 42872.356,  -211.054,     0.608
 40800.000,102160.314,  -745.918,     0.500
 40800.000, 84217.906,  -656.293,     0.710
 40800.000, 43418.429,  -237.075,     0.881
 40800.000, 52545.654,  -251.531,     0.841
 40800.000, 84998.010,  -604.252,     0.505
 40800.000, 76962.932,  -520.408,     0.922
 40800.000,111755.602,  -838.435,     0.730
 40800.000, 99663.979,  -685.204,     0.941
 40800.000, 59176.545,  -318.027,     0.970
 40800.000, 76806.911,  -335.374,     0.918
 40800.000,100522.094,  -667.857,     0.829
 40800.000, 82813.717,  -540.646,     0.765
 40800.000, 61282.827,  -283.333,     0.557
 40800.000, 85388.063,  -566.667,     0.822
 40800.000,113471.832,  -757.483,     0.906
 40800.000,108245.131,  -823.980,     0.665
 40800.000, 80785.445,  -555.102,     0.745
 40800.000, 58708.482,  -338.265,     0.229
 40800.000, 62843.037,  -283.333,     0.526
 40800.000,108245.131,  -743.027,     0.942
 40800.000, 49347.225,  -228.401,     0.624
 40800.000, 81097.487,  -581.122,     0.581
 40800.000, 99741.990,  -792.177,     0.782
 40800.000, 80317.382,  -419.218,     0.797
 40800.000,101380.209,  -800.850,     0.930
 40800.000, 81721.571,  -523.299,     0.550
 40800.000, 52077.592,  -292.007,     0.803
 40800.000, 89834.660,  -633.163,     0.788
 40800.000, 91550.890,  -638.946,     0.839
 40800.000,111287.539,  -766.156,     0.590
 40800.000, 77899.058,  -537.755,     0.634
 40800.000, 86090.157,  -581.122,     0.770
 40800.000, 95685.445,  -711.224,     0.300
 40800.000, 65417.382,  -332.483,     0.757
 40800.000, 84607.958,  -471.259,     0.652
 40800.000, 81955.602,  -471.259,     0.845
 40800.000,114017.906,  -829.762,     0.749
 40800.000, 63935.183,  -315.136,     0.889
 40800.000, 73530.471,  -384.524,     0.946
 40800.000, 86558.220,  -627.381,     0.796
 40800.000, 45836.754,  -260.204,     0.845
 40800.000, 76884.921,  -416.327,     0.673
 40800.000,101302.199,  -771.939,     0.594
 40800.000, 45212.670,  -231.293,     0.795
 40800.000,108479.162,  -737.245,     0.699
 40800.000, 56524.188,  -323.810,     0.555
 40800.000,103096.440,  -748.810,     0.957
 40800.000, 87026.283,  -676.531,     0.444
 40800.000, 85310.052,  -644.728,     0.675
 40800.000, 74388.586,  -491.497,     0.674
 40800.000, 80083.351,  -427.891,     0.796
 40800.000, 99429.948,  -769.048,     0.722
 40800.000, 61906.911,  -297.789,     0.439
 40800.000,109649.319,  -797.959,     0.550
 40800.000, 78211.099,  -462.585,     0.925
 40800.000, 66275.497,  -303.571,     0.387
 40800.000, 45446.702,  -251.531,     0.948
 40800.000, 66275.497,  -364.286,     0.722
 40800.000, 91550.890,  -664.966,     0.898
 40800.000, 74622.618,  -407.653,     0.645
 40800.000, 98805.864,  -693.878,     0.465
 40800.000, 71892.251,  -320.918,     0.537
 40800.000, 81643.560,  -531.973,     0.842
