#X,Y,Z,attr 
 40800.000,102706.387,  -239.966,     0.875
 40800.000,107855.079,  -436.565,     0.623
 40800.000, 73686.492,  -161.905,     0.843
 40800.000, 62140.942,  -222.619,     0.978
 40800.000, 78835.183,  -159.014,     0.530
 40800.000, 91784.921,  -309.354,     0.578
 40800.000, 90848.796,  -237.075,     0.598
 40800.000,106606.911,  -433.673,     0.658
 40800.000, 98025.759,  -320.918,     0.689
 40800.000, 76026.806,  -170.578,     0.836
 40800.000, 96465.550,  -228.401,     0.871
 40800.000,111287.539,  -508.844,     0.871
 40800.000,109025.236,  -277.551,     0.890
 40800.000, 99273.927,  -358.503,     0.816
 40800.000, 86558.220,  -352.721,     0.957
 40800.000,109337.277,  -280.442,     0.957
 40800.000,102238.325,  -294.898,     0.910
 40800.000, 68069.738,  -234.184,     0.921
 40800.000,109649.319,  -398.980,     0.728
 40800.000, 69317.906,  -141.667,     0.540
 40800.000,113705.864,  -254.422,     0.873
 40800.000, 53793.822,  -211.054,     0.805
 40800.000, 59800.628,  -132.993,     0.796
 40800.000, 85622.094,  -242.857,     0.686
 40800.000,106372.880,  -387.415,     0.870
 40800.000,103408.482,  -315.136,     0.713
 40800.000, 78211.099,  -205.272,     0.906
 40800.000, 91316.859,  -265.986,     0.926
 40800.000,108947.225,  -482.823,     0.567
 40800.000, 87494.346,  -309.354,     0.793
 40800.000, 90224.712,  -280.442,     0.774
 40800.000, 63857.173,  -219.728,     0.606
 40800.000, 68225.759,  -193.707,     0.938
 40800.000, 75558.743,  -156.122,     0.708
 40800.000, 40766.073,  -130.102,     0.448
 40800.000,108947.225,  -254.422,     0.571
 40800.000, 86402.199,  -320.918,     0.661
 40800.000,111443.560,  -413.435,     0.595
 40800.000,108791.204,  -306.463,     0.848
 40800.000, 76260.838,  -242.857,     0.914
 40800.000, 81643.560,  -257.313,     0.921
 40800.000,114407.958,  -465.476,     0.928
 40800.000,105670.785,  -471.259,     0.976
 40800.000,113159.791,  -338.265,     0.881
 40800.000, 90068.691,  -381.633,     0.546
 40800.000,107387.016,  -534.864,     0.489
 40800.000, 48723.141,  -144.558,     0.378
 40800.000,108479.162,  -413.435,     0.626
 40800.000, 87026.283,  -251.531,     0.718
 40800.000,107777.068,  -445.238,     0.805
 40800.000,105280.733,  -268.878,     0.970
 40800.000, 95763.455,  -274.660,     0.960
 40800.000, 72516.335,  -185.034,     0.949
 40800.000, 51063.455,  -208.163,     0.886
 40800.000,105046.702,  -245.748,     0.693
 40800.000, 78991.204,  -245.748,     0.488
 40800.000,112301.675,  -508.844,     0.827
 40800.000,114485.969,  -607.143,     0.785
 40800.000,109571.309,  -448.129,     0.822
 40800.000,113003.770,  -268.878,     0.985
 40800.000, 54339.895,  -167.687,     0.569
 40800.000,103876.545,  -439.456,     0.884
 40800.000,112769.738,  -586.905,     0.969
 40800.000, 67757.696,  -161.905,     0.754
 40800.000, 45134.660,  -167.687,     0.592
 40800.000, 42092.251,  -159.014,     0.813
 40800.000,114641.990,  -636.054,     0.864
 40800.000, 50751.414,  -170.578,     0.936
 40800.000,114329.948,  -251.531,     0.866
 40800.000, 98415.812,  -283.333,     0.929
 40800.000,101770.262,  -265.986,     0.848
 40800.000, 50205.340,  -150.340,     0.481
 40800.000,107855.079,  -505.952,     0.414
 40800.000, 86558.220,  -216.837,     0.772
 40800.000,104422.618,  -234.184,     0.571
 40800.000, 87806.387,  -254.422,     0.883
 40800.000, 94281.257,  -358.503,     0.842
 40800.000,111287.539,  -468.367,     0.797
 40800.000,110039.372,  -529.082,     0.674
 40800.000, 46850.890,  -164.796,     0.693
 40800.000,111443.560,  -329.592,     0.574
 40800.000, 96621.571,  -427.891,     0.071
 40800.000,100756.126,  -326.701,     0.616
 40800.000, 84529.948,  -251.531,     0.912
 40800.000, 46070.785,  -170.578,     0.962
 40800.000, 82267.644,  -216.837,     0.457
 40800.000, 96153.508,  -294.898,     0.826
 40800.000,114251.937,  -251.531,     0.848
 40800.000,109337.277,  -349.830,     0.612
 40800.000, 83593.822,  -254.422,     0.863
 40800.000, 56524.188,  -170.578,     0.602
 40800.000, 73452.461,  -265.986,     0.746
 40800.000, 48099.058,  -138.776,     0.424
 40800.000, 63935.183,  -251.531,     0.801
 40800.000,103642.513,  -237.075,     0.790
 40800.000, 58318.429,  -185.034,     0.568
 40800.000, 78601.152,  -274.660,     0.965
 40800.000,100366.073,  -326.701,     0.523
 40800.000,114251.937,  -581.122,     0.929
 40800.000, 95685.445,  -413.435,     0.801
 40800.000, 99039.895,  -433.673,     0.811
 40800.000,109493.298,  -433.673,     0.760
 40800.000,105358.743,  -271.769,     0.972
 40800.000, 98181.780,  -407.653,     0.620
 40800.000, 72828.377,  -222.619,     0.727
 40800.000, 98025.759,  -300.680,     0.597
 40800.000,109025.236,  -557.993,     0.458
 40800.000, 90068.691,  -332.483,     0.684
 40800.000, 93735.183,  -381.633,     0.552
 40800.000, 70020.000,  -211.054,     0.960
 40800.000, 57694.346,  -196.599,     0.666
 40800.000,104578.639,  -300.680,     0.603
 40800.000, 98337.801,  -375.850,     0.983
 40800.000, 64247.225,  -208.163,     0.927
 40800.000, 66353.508,  -167.687,     0.875
 40800.000, 98415.812,  -297.789,     0.734
 40800.000,103876.545,  -306.463,     0.777
 40800.000,112535.707,  -581.122,     0.862
 40800.000, 48801.152,  -179.252,     0.669
 40800.000,113315.812,  -306.463,     0.745
 40800.000, 82267.644,  -222.619,     0.573
 40800.000, 68615.812,  -132.993,     0.427
 40800.000,100132.042,  -216.837,     0.455
 40800.000, 80083.351,  -159.014,     0.680
 40800.000, 85388.063,  -234.184,     0.472
 40800.000, 87494.346,  -251.531,     0.675
 40800.000, 93423.141,  -401.871,     0.717
 40800.000,100522.094,  -453.912,     0.843
 40800.000, 84685.969,  -199.490,     0.912
 40800.000, 95451.414,  -349.830,     0.789
 40800.000, 81097.487,  -219.728,     0.777
 40800.000,107621.047,  -430.782,     0.791
 40800.000, 47240.942,  -190.816,     0.763
 40800.000, 81253.508,  -286.224,     0.972
 40800.000, 96699.581,  -320.918,     0.953
 40800.000, 90848.796,  -326.701,     0.663
 40800.000, 45134.660,  -132.993,     0.394
 40800.000, 89756.649,  -257.313,     0.949
 40800.000, 63077.068,  -130.102,     0.975
 40800.000, 44666.597,  -190.816,     0.274
 40800.000,109727.330,  -557.993,     0.927
 40800.000, 56992.251,  -225.510,     0.757
 40800.000,100600.105,  -364.286,     0.941
 40800.000, 96621.571,  -315.136,     0.514
 40800.000, 40610.052,  -144.558,     0.975
 40800.000,105358.743,  -491.497,     0.782
 40800.000, 85856.126,  -185.034,     0.810
 40800.000,107152.984,  -396.088,     0.859
 40800.000, 80707.435,  -173.469,     0.973
 40800.000, 94593.298,  -315.136,     0.742
 40800.000,106528.901,  -419.218,     0.782
 40800.000,105436.754,  -491.497,     0.711
 40800.000,103408.482,  -263.095,     0.826
 40800.000,112691.728,  -471.259,     0.800
 40800.000,109337.277,  -456.803,     0.932
 40800.000,114563.979,  -274.660,     0.988
 40800.000,109883.351,  -329.592,     0.577
 40800.000, 58630.471,  -190.816,     0.697
 40800.000, 61438.848,  -187.925,     0.779
 40800.000,111833.613,  -485.714,     0.670
 40800.000, 80239.372,  -185.034,     0.929
 40800.000, 83515.812,  -260.204,     0.671
 40800.000,110741.466,  -323.810,     0.747
 40800.000, 79303.246,  -237.075,     0.763
 40800.000,110117.382,  -372.959,     0.630
 40800.000, 81721.571,  -306.463,     0.441
 40800.000, 72984.398,  -268.878,     0.765
 40800.000,107465.026,  -439.456,     0.687
 40800.000, 80785.445,  -199.490,     0.480
 40800.000, 88664.503,  -219.728,     0.491
 40800.000, 84295.916,  -300.680,     0.890
 40800.000, 88040.419,  -364.286,     0.659
 40800.000, 51999.581,  -213.946,     0.586
 40800.000, 97011.623,  -312.245,     0.505
 40800.000, 54729.948,  -219.728,     0.700
 40800.000, 97401.675,  -283.333,     0.957
 40800.000, 90926.806,  -202.381,     0.613
 40800.000,106684.921,  -364.286,     0.652
 40800.000,102160.314,  -309.354,     0.637
 40800.000,109649.319,  -560.884,     0.710
 40800.000,108713.194,  -239.966,     0.614
 40800.000,108791.204,  -237.075,     0.453
 40800.000, 68693.822,  -202.381,     0.898
 40800.000,100756.126,  -407.653,     0.490
 40800.000, 63233.089,  -248.639,     0.741
 40800.000, 83281.780,  -205.272,     0.839
 40800.000, 40610.052,  -170.578,     0.178
 40800.000,107074.974,  -540.646,     0.831
 40800.000,108167.120,  -390.306,     0.914
 40800.000, 52155.602,  -150.340,     0.850
 40800.000, 65417.382,  -251.531,     0.767
 40800.000,105592.775,  -306.463,     0.801
 40800.000, 49893.298,  -156.122,     0.762
 40800.000, 78211.099,  -216.837,     0.780
 40800.000,114329.948,  -312.245,     0.730
 40800.000, 82033.613,  -268.878,     0.659
 40800.000, 67679.686,  -216.837,     0.717
 40800.000, 99663.979,  -367.177,     0.820
 40800.000,100522.094,  -303.571,     0.583
 40800.000, 61126.806,  -228.401,     0.675
 40800.000,112613.717,  -378.741,     0.979
 40800.000, 51999.581,  -144.558,     0.422
 40800.000,101068.168,  -442.347,     0.956
 40800.000, 70722.094,  -265.986,     0.909
 40800.000, 52701.675,  -213.946,     0.550
 40800.000, 77899.058,  -205.272,     0.928
 40800.000, 89756.649,  -225.510,     0.720
 40800.000,112223.665,  -381.633,     0.811
 40800.000, 99351.937,  -372.959,     0.770
 40800.000,101848.272,  -260.204,     0.920
 40800.000, 74934.660,  -257.313,     0.799
 40800.000, 44276.545,  -124.320,     0.343
 40800.000, 79537.277,  -254.422,     0.959
 40800.000, 97557.696,  -338.265,     0.886
 40800.000, 96309.529,  -413.435,     0.628
 40800.000, 75714.764,  -202.381,     0.878
 40800.000, 40298.010,  -115.646,     0.547
 40800.000,100600.105,  -468.367,     0.018
 40800.000,105592.775,  -390.306,     0.902
 40800.000, 62765.026,  -199.490,     0.906
 40800.000,103408.482,  -251.531,     0.744
 40800.000,105358.743,  -286.224,     0.963
 40800.000,113393.822,  -601.361,     0.517
 40800.000, 73296.440,  -260.204,     0.750
 40800.000,106606.911,  -283.333,     0.827
 40800.000,109493.298,  -297.789,     0.886
 40800.000, 60580.733,  -182.143,     0.962
 40800.000,113315.812,  -346.939,     0.809
 40800.000, 70410.052,  -268.878,     0.299
 40800.000, 94047.225,  -234.184,     0.787
 40800.000, 75168.691,  -271.769,     0.933
 40800.000, 61516.859,  -205.272,     0.877
 40800.000,101692.251,  -225.510,     0.460
 40800.000, 84295.916,  -271.769,     0.919
 40800.000,114017.906,  -329.592,     0.764
 40800.000,106840.942,  -268.878,     0.906
 40800.000, 96621.571,  -257.313,     0.723
 40800.000,108947.225,  -430.782,     0.863
 40800.000, 93891.204,  -413.435,     0.562
 40800.000, 87338.325,  -303.571,     0.754
 40800.000, 61594.869,  -251.531,     0.298
 40800.000, 54261.885,  -150.340,     0.714
 40800.000, 93501.152,  -407.653,     0.607
 40800.000, 90380.733,  -208.163,     0.602
 40800.000, 77118.953,  -173.469,     0.725
 40800.000, 85466.073,  -185.034,     0.941
 40800.000, 98337.801,  -237.075,     0.559
 40800.000, 63155.079,  -222.619,     0.886
 40800.000, 62140.942,  -138.776,     0.922
 40800.000,100132.042,  -289.116,     0.871
 40800.000, 91472.880,  -265.986,     0.958
 40800.000, 52311.623,  -150.340,     0.800
 40800.000,110585.445,  -352.721,     0.863
 40800.000,114641.990,  -274.660,     0.932
 40800.000, 91706.911,  -277.551,     0.986
 40800.000,108167.120,  -456.803,     0.889
 40800.000,102160.314,  -471.259,     0.866
 40800.000, 42716.335,  -121.429,     0.359
 40800.000, 59800.628,  -161.905,     0.531
 40800.000, 42248.272,  -124.320,     0.490
 40800.000,111911.623,  -526.190,     0.908
 40800.000, 99820.000,  -398.980,     0.733
 40800.000, 63233.089,  -222.619,     0.842
 40800.000, 95997.487,  -318.027,     0.633
 40800.000,100054.031,  -292.007,     0.810
 40800.000, 41468.168,  -147.449,     0.893
 40800.000,110117.382,  -453.912,     0.720
 40800.000, 74466.597,  -254.422,     0.906
 40800.000,101224.188,  -260.204,     0.928
 40800.000,105046.702,  -320.918,     0.677
 40800.000, 94671.309,  -268.878,     0.859
 40800.000, 50595.393,  -182.143,     0.744
 40800.000, 99741.990,  -404.762,     0.534
 40800.000, 51765.550,  -164.796,     0.710
 40800.000, 78757.173,  -182.143,     0.490
 40800.000, 58630.471,  -225.510,     0.589
 40800.000, 88196.440,  -320.918,     0.654
 40800.000, 52311.623,  -164.796,     0.472
 40800.000,106996.963,  -404.762,     0.794
 40800.000, 72984.398,  -208.163,     0.952
 40800.000, 95919.476,  -294.898,     0.592
 40800.000,111053.508,  -456.803,     0.690
 40800.000, 67289.634,  -251.531,     0.727
 40800.000, 91706.911,  -268.878,     0.935
 40800.000, 56602.199,  -216.837,     0.859
 40800.000,111833.613,  -361.395,     0.597
 40800.000,105748.796,  -237.075,     0.805
 40800.000, 45524.712,  -118.537,     0.737
 40800.000, 83983.874,  -245.748,     0.866
 40800.000, 61360.838,  -222.619,     0.964
