#X,Y,Z,attr 
 40800.000, 63155.079,  -529.082,     0.510
 40800.000,114407.958,  -902.041,     0.730
 40800.000, 74700.628,  -517.517,     0.004
 40800.000, 60580.733,  -453.912,     0.588
 40800.000, 73920.524,  -578.231,     0.570
 40800.000, 48645.131,  -326.701,     0.786
 40800.000, 78679.162,  -610.034,     0.735
 40800.000,104110.576,  -876.020,     0.633
 40800.000,101848.272,  -884.694,     0.948
 40800.000,106918.953,  -899.150,     0.465
 40800.000,111599.581,  -942.517,     0.168
 40800.000, 83749.843,  -705.442,     0.513
 40800.000, 57148.272,  -364.286,     0.830
 40800.000, 88976.545,  -714.116,     0.067
 40800.000, 59098.534,  -451.020,     0.852
 40800.000, 68225.759,  -584.014,     0.692
 40800.000, 73218.429,  -549.320,     0.530
 40800.000, 86870.262,  -763.265,     0.628
 40800.000, 80395.393,  -656.293,     0.643
 40800.000, 54417.906,  -430.782,     0.918
 40800.000,103876.545,  -823.980,     0.447
 40800.000, 64325.236,  -442.347,     0.958
 40800.000,113393.822,  -928.061,     0.745
 40800.000, 91316.859,  -769.048,     0.401
 40800.000, 81175.497,  -708.333,     0.499
 40800.000, 58162.408,  -367.177,     0.571
 40800.000, 72282.304,  -607.143,     0.945
 40800.000, 52701.675,  -318.027,     0.437
 40800.000, 86792.251,  -734.354,     0.302
 40800.000, 78601.152,  -656.293,     0.938
 40800.000, 69005.864,  -586.905,     0.702
 40800.000, 65339.372,  -387.415,     0.970
 40800.000, 64403.246,  -401.871,     0.863
 40800.000, 69629.948,  -407.653,     0.960
 40800.000, 57304.293,  -497.279,     0.961
 40800.000,114720.000,  -933.844,     0.941
 40800.000, 91628.901,  -809.524,     0.302
 40800.000, 60112.670,  -523.299,     0.918
 40800.000, 60424.712,  -442.347,     0.795
 40800.000, 99507.958,  -826.871,     0.792
 40800.000, 75168.691,  -670.748,     0.492
 40800.000, 86792.251,  -760.374,     0.674
 40800.000, 77274.974,  -653.401,     0.820
 40800.000, 58552.461,  -491.497,     0.506
 40800.000, 75480.733,  -679.422,     0.484
 40800.000, 95607.435,  -818.197,     0.567
 40800.000, 97401.675,  -873.129,     0.703
 40800.000, 80785.445,  -728.571,     0.629
 40800.000, 43340.419,  -263.095,     0.965
 40800.000, 40766.073,  -239.966,     0.737
 40800.000, 70566.073,  -419.218,     0.922
 40800.000,106918.953,  -904.932,     0.845
 40800.000, 73062.408,  -549.320,     0.513
 40800.000, 58786.492,  -439.456,     0.954
 40800.000, 69473.927,  -563.776,     0.962
 40800.000, 65183.351,  -560.884,     0.571
 40800.000, 79615.288,  -670.748,     0.857
 40800.000, 75714.764,  -566.667,     0.806
 40800.000, 84295.916,  -667.857,     0.014
 40800.000,109805.340,  -893.367,     0.444
 40800.000,113627.853,  -893.367,     0.886
 40800.000, 71034.136,  -566.667,     0.790
 40800.000,105748.796,  -907.823,     0.891
 40800.000, 55276.021,  -427.891,     0.873
 40800.000, 77196.963,  -627.381,     0.544
 40800.000, 49503.246,  -335.374,     0.892
 40800.000, 78523.141,  -636.054,     0.651
 40800.000, 62062.932,  -514.626,     0.515
 40800.000, 85076.021,  -769.048,     0.521
 40800.000, 49659.267,  -300.680,     0.491
 40800.000, 41624.188,  -277.551,     0.942
 40800.000, 45914.764,  -320.918,     0.805
 40800.000, 70878.115,  -543.537,     0.775
 40800.000, 58552.461,  -341.156,     0.696
 40800.000, 91472.880,  -763.265,     0.640
 40800.000, 73608.482,  -595.578,     0.902
 40800.000, 87650.366,  -717.007,     0.746
 40800.000, 58864.503,  -462.585,     0.871
 40800.000, 77899.058,  -653.401,     0.489
 40800.000, 64403.246,  -425.000,     0.726
 40800.000, 70410.052,  -529.082,     0.656
 40800.000, 71502.199,  -422.109,     0.781
 40800.000,111911.623,  -887.585,     0.843
 40800.000, 42326.283,  -303.571,     0.798
 40800.000, 99039.895,  -887.585,     0.855
 40800.000, 74544.607,  -679.422,     0.890
 40800.000, 79069.215,  -618.707,     0.870
 40800.000, 71502.199,  -546.429,     0.517
 40800.000,106840.942,  -861.565,     0.825
 40800.000, 53481.780,  -413.435,     0.051
 40800.000, 93813.194,  -847.109,     0.837
 40800.000, 94281.257,  -826.871,     0.450
 40800.000, 78601.152,  -690.986,     0.932
 40800.000, 84139.895,  -728.571,     0.328
 40800.000, 68303.770,  -511.735,     0.552
 40800.000, 98103.770,  -850.000,     0.859
 40800.000,107543.037,  -858.673,     0.636
 40800.000, 61360.838,  -436.565,     0.978
 40800.000,113159.791,  -893.367,     0.947
 40800.000, 53559.791,  -341.156,     0.798
 40800.000, 78679.162,  -714.116,     0.903
 40800.000, 69863.979,  -448.129,     0.961
