#X,Y,Z,attr 
 40800.000, 60112.670,  -297.789,     0.503
 40800.000, 77040.942,  -468.367,     0.758
 40800.000,102082.304,  -699.660,     0.964
 40800.000, 96933.613,  -745.918,     0.403
 40800.000, 63389.110,  -292.007,     0.838
 40800.000, 40220.000,  -176.361,     0.829
 40800.000, 66587.539,  -346.939,     0.670
 40800.000, 90068.691,  -714.116,     0.756
 40800.000,105670.785,  -786.395,     0.817
 40800.000, 77196.963,  -500.170,     0.696
 40800.000, 79225.236,  -485.714,     0.643
 40800.000, 76416.859,  -505.952,     0.863
 40800.000,101848.272,  -815.306,     0.523
 40800.000, 91862.932,  -719.898,     0.567
 40800.000, 78523.141,  -390.306,     0.584
 40800.000, 83515.812,  -479.932,     0.524
 40800.000, 76494.869,  -396.088,     0.852
 40800.000, 60424.712,  -335.374,     0.925
 40800.000,110039.372,  -821.088,     0.710
 40800.000, 76884.921,  -430.782,     0.820
 40800.000, 76806.911,  -517.517,     0.867
 40800.000, 68693.822,  -349.830,     0.654
 40800.000,101536.230,  -737.245,     0.933
 40800.000, 52779.686,  -277.551,     0.617
 40800.000, 97869.738,  -711.224,     0.551
 40800.000, 74388.586,  -477.041,     0.961
 40800.000, 87026.283,  -581.122,     0.988
 40800.000, 85934.136,  -636.054,     0.804
 40800.000, 81019.476,  -453.912,     0.960
 40800.000, 87494.346,  -653.401,     0.511
 40800.000, 82501.675,  -560.884,     0.446
 40800.000, 93501.152,  -722.789,     0.460
 40800.000, 91862.932,  -702.551,     0.595
 40800.000,103252.461,  -693.878,     0.458
 40800.000, 85154.031,  -517.517,     0.704
 40800.000,103954.555,  -769.048,     0.674
 40800.000, 61282.827,  -318.027,     0.888
 40800.000, 92955.079,  -644.728,     0.816
 40800.000, 66275.497,  -320.918,     0.839
 40800.000, 80629.424,  -604.252,     0.399
 40800.000, 92565.026,  -656.293,     0.878
 40800.000, 85778.115,  -497.279,     0.336
 40800.000, 83437.801,  -500.170,     0.902
 40800.000, 80161.361,  -465.476,     0.243
 40800.000,106996.963,  -792.177,     0.884
 40800.000, 61516.859,  -283.333,     0.574
 40800.000, 78757.173,  -439.456,     0.674
 40800.000, 87494.346,  -586.905,     0.777
 40800.000, 77899.058,  -540.646,     0.717
 40800.000, 82735.707,  -641.837,     0.684
 40800.000, 99741.990,  -679.422,     0.949
 40800.000, 63077.068,  -332.483,     0.682
 40800.000, 92252.984,  -708.333,     0.700
 40800.000, 77274.974,  -427.891,     0.520
 40800.000, 72438.325,  -320.918,     0.725
 40800.000, 72828.377,  -318.027,     0.726
 40800.000, 73296.440,  -387.415,     0.912
 40800.000, 86090.157,  -552.211,     0.958
 40800.000, 58474.450,  -300.680,     0.546
 40800.000,102238.325,  -676.531,     0.455
 40800.000, 59566.597,  -335.374,     0.453
 40800.000, 91628.901,  -711.224,     0.488
 40800.000, 95061.361,  -731.463,     0.792
 40800.000, 73686.492,  -355.612,     0.865
 40800.000, 99429.948,  -777.721,     0.957
 40800.000, 82501.675,  -407.653,     0.530
 40800.000, 94281.257,  -699.660,     0.450
 40800.000, 87338.325,  -636.054,     0.901
 40800.000, 97947.749,  -717.007,     0.295
 40800.000, 93111.099,  -690.986,     0.698
 40800.000, 75480.733,  -482.823,     0.572
 40800.000, 52935.707,  -245.748,     0.414
 40800.000,102862.408,  -693.878,     0.562
 40800.000, 85544.084,  -633.163,     0.861
 40800.000, 80161.361,  -358.503,     0.954
 40800.000, 76494.869,  -477.041,     0.619
 40800.000, 96777.592,  -711.224,     0.359
 40800.000, 83593.822,  -459.694,     0.960
 40800.000, 77196.963,  -433.673,     0.526
 40800.000,101692.251,  -769.048,     0.888
 40800.000, 74778.639,  -387.415,     0.524
 40800.000, 96465.550,  -659.184,     0.970
 40800.000, 82423.665,  -575.340,     0.497
 40800.000, 86792.251,  -572.449,     0.932
 40800.000, 97167.644,  -719.898,     0.689
 40800.000,107699.058,  -760.374,     0.618
 40800.000, 77196.963,  -404.762,     0.900
 40800.000,107855.079,  -815.306,     0.590
 40800.000, 46850.890,  -251.531,     0.638
 40800.000,106216.859,  -829.762,     0.805
 40800.000, 96231.518,  -641.837,     0.554
 40800.000,107543.037,  -745.918,     0.943
 40800.000, 51141.466,  -297.789,     0.281
 40800.000, 79927.330,  -445.238,     0.681
 40800.000, 42950.366,  -237.075,     0.932
 40800.000, 93111.099,  -685.204,     0.396
 40800.000, 80473.403,  -526.190,     0.460
 40800.000, 87728.377,  -586.905,     0.702
 40800.000, 97791.728,  -754.592,     0.555
 40800.000, 93189.110,  -615.816,     0.142
 40800.000, 69239.895,  -384.524,     0.082
 40800.000, 62530.995,  -294.898,     0.546
 40800.000, 45758.743,  -237.075,     0.485
 40800.000,109805.340,  -780.612,     0.922
 40800.000, 52077.592,  -292.007,     0.803
 40800.000,114485.969,  -812.415,     0.885
 40800.000, 78445.131,  -433.673,     0.500
 40800.000, 86324.188,  -627.381,     0.660
 40800.000,105826.806,  -815.306,     0.809
 40800.000, 80083.351,  -436.565,     0.953
 40800.000,103486.492,  -815.306,     0.844
 40800.000, 80395.393,  -543.537,     0.856
 40800.000, 62921.047,  -297.789,     0.368
 40800.000, 53715.812,  -254.422,     0.897
 40800.000, 69317.906,  -318.027,     0.328
 40800.000, 46694.869,  -234.184,     0.706
 40800.000, 96465.550,  -760.374,     0.886
 40800.000,109025.236,  -812.415,     0.863
 40800.000, 91550.890,  -601.361,     0.107
 40800.000, 60034.660,  -277.551,     0.708
 40800.000, 46070.785,  -274.660,     0.270
 40800.000, 79771.309,  -581.122,     0.560
 40800.000,114095.916,  -847.109,     0.501
 40800.000, 94671.309,  -725.680,     0.833
 40800.000, 83281.780,  -633.163,     0.748
 40800.000, 75558.743,  -404.762,     0.889
 40800.000,111131.518,  -847.109,     0.186
 40800.000, 80941.466,  -401.871,     0.501
 40800.000, 81487.539,  -462.585,     0.979
 40800.000,108635.183,  -821.088,     0.510
 40800.000, 80083.351,  -462.585,     0.257
 40800.000,103252.461,  -748.810,     0.966
 40800.000, 82267.644,  -540.646,     0.879
 40800.000, 79927.330,  -511.735,     0.510
 40800.000, 63779.162,  -286.224,     0.510
 40800.000,111287.539,  -795.068,     0.957
 40800.000,103252.461,  -708.333,     0.694
 40800.000,114720.000,  -774.830,     0.824
 40800.000, 64559.267,  -355.612,     0.619
 40800.000, 85076.021,  -569.558,     0.536
 40800.000, 81097.487,  -555.102,     0.571
 40800.000, 95451.414,  -696.769,     0.746
 40800.000, 83515.812,  -529.082,     0.921
 40800.000, 76104.817,  -407.653,     0.932
 40800.000, 50829.424,  -234.184,     0.068
 40800.000,103876.545,  -812.415,     0.596
 40800.000,105904.817,  -711.224,     0.778
 40800.000, 94437.277,  -745.918,     0.818
 40800.000, 60814.764,  -289.116,     0.690
 40800.000, 78835.183,  -485.714,     0.768
 40800.000, 55354.031,  -260.204,     0.729
 40800.000, 55666.073,  -277.551,     0.534
 40800.000,101536.230,  -751.701,     0.748
 40800.000, 50673.403,  -280.442,     0.784
 40800.000,111989.634,  -800.850,     0.797
 40800.000, 95997.487,  -705.442,     0.316
 40800.000,102472.356,  -708.333,     0.862
 40800.000, 75168.691,  -451.020,     0.748
 40800.000, 87650.366,  -664.966,     0.572
 40800.000, 85856.126,  -566.667,     0.873
 40800.000,102004.293,  -682.313,     0.626
 40800.000, 89756.649,  -679.422,     0.697
 40800.000, 79849.319,  -578.231,     0.921
 40800.000,110975.497,  -737.245,     0.885
 40800.000, 81799.581,  -485.714,     0.897
 40800.000, 79303.246,  -563.776,     0.414
 40800.000, 60580.733,  -280.442,     0.685
 40800.000, 78133.089,  -398.980,     0.577
 40800.000, 78913.194,  -537.755,     0.829
 40800.000, 83203.770,  -589.796,     0.688
 40800.000, 82345.654,  -453.912,     0.878
 40800.000, 78367.120,  -453.912,     0.600
 40800.000,109415.288,  -832.653,     0.788
 40800.000, 84061.885,  -575.340,     0.738
 40800.000,106528.901,  -740.136,     0.810
 40800.000, 92330.995,  -725.680,     0.648
 40800.000, 88118.429,  -641.837,     0.884
 40800.000, 93345.131,  -740.136,     0.525
 40800.000, 80629.424,  -526.190,     0.760
 40800.000, 43964.503,  -205.272,     0.929
 40800.000, 68225.759,  -326.701,     0.898
 40800.000, 79303.246,  -349.830,     0.902
 40800.000,111989.634,  -771.939,     0.867
 40800.000, 78445.131,  -346.939,     0.912
 40800.000, 59410.576,  -274.660,     0.596
 40800.000, 77743.037,  -364.286,     0.756
 40800.000, 85310.052,  -601.361,     0.498
 40800.000, 78835.183,  -491.497,     0.936
 40800.000, 66119.476,  -315.136,     0.544
 40800.000, 84217.906,  -578.231,     0.789
 40800.000, 76026.806,  -439.456,     0.933
 40800.000, 98571.832,  -722.789,     0.366
 40800.000, 46694.869,  -242.857,     0.432
 40800.000, 70878.115,  -332.483,     0.630
 40800.000, 52389.634,  -248.639,     0.829
 40800.000,100210.052,  -728.571,     0.510
 40800.000,105436.754,  -783.503,     0.797
 40800.000, 96777.592,  -725.680,     0.428
 40800.000,112691.728,  -838.435,     0.746
 40800.000, 74544.607,  -370.068,     0.670
 40800.000, 77040.942,  -456.803,     0.812
 40800.000, 91550.890,  -621.599,     0.437
 40800.000, 44198.534,  -248.639,     0.875
 40800.000,108635.183,  -751.701,     0.891
 40800.000, 79771.309,  -346.939,     0.634
 40800.000, 73608.482,  -367.177,     0.924
 40800.000, 67523.665,  -367.177,     0.677
 40800.000,100210.052,  -769.048,     0.604
 40800.000, 78679.162,  -456.803,     0.347
 40800.000, 73452.461,  -361.395,     0.957
 40800.000, 78835.183,  -396.088,     0.585
 40800.000, 79147.225,  -370.068,     0.734
 40800.000, 41000.105,  -216.837,     0.420
 40800.000, 83983.874,  -563.776,     0.893
 40800.000, 74856.649,  -323.810,     0.832
 40800.000, 54963.979,  -294.898,     0.855
 40800.000, 94983.351,  -719.898,     0.338
 40800.000, 75324.712,  -422.109,     0.580
 40800.000,103486.492,  -786.395,     0.565
 40800.000,103252.461,  -818.197,     0.799
 40800.000, 45992.775,  -211.054,     0.367
 40800.000, 57772.356,  -332.483,     0.167
 40800.000, 88664.503,  -621.599,     0.600
 40800.000, 69239.895,  -372.959,     0.922
 40800.000, 61360.838,  -280.442,     0.735
 40800.000, 79303.246,  -526.190,     0.414
 40800.000,109883.351,  -740.136,     0.803
 40800.000,107543.037,  -757.483,     0.639
 40800.000, 63467.120,  -292.007,     0.845
 40800.000, 98727.853,  -670.748,     0.870
 40800.000, 76650.890,  -335.374,     0.894
 40800.000, 68615.812,  -309.354,     0.387
 40800.000, 72438.325,  -335.374,     0.509
 40800.000, 66431.518,  -318.027,     0.758
 40800.000, 56290.157,  -294.898,     0.898
 40800.000, 92409.005,  -699.660,     0.599
 40800.000, 79459.267,  -555.102,     0.858
 40800.000, 93423.141,  -731.463,     0.849
 40800.000, 96933.613,  -670.748,     0.785
 40800.000,113237.801,  -844.218,     0.517
 40800.000,100522.094,  -711.224,     0.518
 40800.000, 47630.995,  -274.660,     0.759
 40800.000,109805.340,  -743.027,     0.973
 40800.000, 89288.586,  -610.034,     0.945
 40800.000, 76572.880,  -526.190,     0.746
 40800.000, 55744.084,  -260.204,     0.836
 40800.000, 66353.508,  -364.286,     0.670
 40800.000, 69395.916,  -306.463,     0.879
 40800.000, 63623.141,  -329.592,     0.647
 40800.000,110429.424,  -826.871,     0.682
 40800.000, 74076.545,  -358.503,     0.933
 40800.000, 63701.152,  -355.612,     0.799
 40800.000,110741.466,  -789.286,     0.944
 40800.000, 72750.366,  -413.435,     0.835
 40800.000, 86636.230,  -592.687,     0.778
 40800.000, 83125.759,  -529.082,     0.804
 40800.000, 97713.717,  -659.184,     0.871
 40800.000, 83437.801,  -537.755,     0.499
 40800.000, 94203.246,  -717.007,     0.456
 40800.000, 73218.429,  -370.068,     0.626
 40800.000, 79459.267,  -563.776,     0.832
 40800.000,113159.791,  -780.612,     0.514
 40800.000,101692.251,  -757.483,     0.506
 40800.000, 74778.639,  -419.218,     0.510
 40800.000, 73296.440,  -390.306,     0.936
 40800.000, 44822.618,  -263.095,     0.683
 40800.000, 59878.639,  -326.701,     0.900
 40800.000, 47943.037,  -251.531,     0.711
 40800.000, 84529.948,  -572.449,     0.910
 40800.000,107699.058,  -818.197,     0.742
 40800.000, 81331.518,  -445.238,     0.875
 40800.000, 62140.942,  -303.571,     0.552
 40800.000, 42716.335,  -219.728,     0.441
 40800.000, 91628.901,  -685.204,     0.913
 40800.000, 78211.099,  -407.653,     0.465
 40800.000, 84295.916,  -615.816,     0.786
 40800.000, 46772.880,  -237.075,     0.619
 40800.000, 47318.953,  -231.293,     0.921
 40800.000,114407.958,  -823.980,     0.356
 40800.000, 77352.984,  -482.823,     0.933
 40800.000,107309.005,  -714.116,     0.526
 40800.000,102238.325,  -688.095,     0.504
 40800.000, 66353.508,  -370.068,     0.245
 40800.000, 93111.099,  -682.313,     0.388
 40800.000, 68225.759,  -338.265,     0.545
 40800.000, 92721.047,  -618.707,     0.707
 40800.000, 77430.995,  -344.048,     0.625
 40800.000, 78289.110,  -372.959,     0.932
 40800.000, 97635.707,  -656.293,     0.923
 40800.000, 54183.874,  -312.245,     0.216
 40800.000, 84763.979,  -595.578,     0.477
 40800.000, 96777.592,  -708.333,     0.340
 40800.000, 98337.801,  -786.395,     0.855
 40800.000,107387.016,  -826.871,     0.836
 40800.000, 53013.717,  -271.769,     0.910
 40800.000, 56290.157,  -260.204,     0.868
 40800.000,106918.953,  -717.007,     0.602
 40800.000, 65495.393,  -346.939,     0.832
 40800.000,112223.665,  -792.177,     0.694
 40800.000, 95685.445,  -667.857,     0.735
 40800.000, 80863.455,  -555.102,     0.884
 40800.000,102784.398,  -818.197,     0.613
 40800.000, 99507.958,  -731.463,     0.605
 40800.000,100522.094,  -719.898,     0.901
 40800.000, 82891.728,  -589.796,     0.688
 40800.000, 55432.042,  -263.095,     0.517
 40800.000, 81643.560,  -497.279,     0.567
 40800.000, 77274.974,  -555.102,     0.900
 40800.000, 84295.916,  -555.102,     0.433
 40800.000, 86558.220,  -546.429,     0.711
 40800.000, 85856.126,  -581.122,     0.758
 40800.000, 93501.152,  -699.660,     0.853
 40800.000,106918.953,  -795.068,     0.843
 40800.000, 90146.702,  -653.401,     0.882
 40800.000, 85856.126,  -517.517,     0.548
 40800.000, 80473.403,  -575.340,     0.920
 40800.000,113783.874,  -780.612,     0.616
 40800.000, 77352.984,  -503.061,     0.914
 40800.000, 97167.644,  -745.918,     0.418
 40800.000, 72048.272,  -329.592,     0.603
 40800.000, 75714.764,  -425.000,     0.517
 40800.000, 74154.555,  -335.374,     0.687
 40800.000, 78367.120,  -552.211,     0.909
 40800.000, 95529.424,  -754.592,     0.470
 40800.000, 83905.864,  -636.054,     0.398
 40800.000, 76182.827,  -349.830,     0.595
 40800.000, 83749.843,  -436.565,     0.850
 40800.000, 85232.042,  -520.408,     0.804
 40800.000, 86870.262,  -549.320,     0.773
 40800.000, 86558.220,  -575.340,     0.844
 40800.000, 84217.906,  -589.796,     0.439
 40800.000, 71892.251,  -398.980,     0.968
 40800.000, 76104.817,  -459.694,     0.839
 40800.000,108245.131,  -809.524,     0.805
 40800.000, 96309.529,  -667.857,     0.699
 40800.000,102160.314,  -708.333,     0.983
 40800.000, 71190.157,  -341.156,     0.895
 40800.000, 85388.063,  -604.252,     0.505
 40800.000, 87806.387,  -696.769,     0.465
 40800.000, 67601.675,  -318.027,     0.688
 40800.000, 91862.932,  -670.748,     0.518
 40800.000,105904.817,  -774.830,     0.628
 40800.000, 78835.183,  -511.735,     0.857
 40800.000, 92565.026,  -621.599,     0.914
 40800.000, 72906.387,  -439.456,     0.770
 40800.000, 89366.597,  -607.143,     0.839
 40800.000, 47709.005,  -274.660,     0.702
 40800.000, 62999.058,  -280.442,     0.623
 40800.000, 87260.314,  -682.313,     0.404
 40800.000, 78679.162,  -410.544,     0.819
 40800.000,100054.031,  -760.374,     0.470
 40800.000, 42950.366,  -228.401,     0.851
 40800.000,110507.435,  -847.109,     0.206
 40800.000, 86012.147,  -520.408,     0.596
 40800.000, 77665.026,  -326.701,     0.848
 40800.000,114407.958,  -783.503,     0.569
 40800.000, 81565.550,  -584.014,     0.364
 40800.000, 75870.785,  -442.347,     0.946
 40800.000, 78367.120,  -511.735,     0.918
 40800.000, 79615.288,  -497.279,     0.863
 40800.000, 87650.366,  -572.449,     0.710
 40800.000, 47162.932,  -234.184,     0.878
 40800.000, 77977.068,  -381.633,     0.929
 40800.000, 82891.728,  -569.558,     0.422
 40800.000, 95529.424,  -714.116,     0.537
 40800.000,105904.817,  -771.939,     0.798
 40800.000,104968.691,  -731.463,     0.917
 40800.000, 88274.450,  -699.660,     0.628
 40800.000,106606.911,  -818.197,     0.491
 40800.000,106294.869,  -705.442,     0.878
 40800.000, 76494.869,  -503.061,     0.914
 40800.000, 74388.586,  -471.259,     0.973
 40800.000, 73686.492,  -459.694,     0.859
 40800.000,112067.644,  -769.048,     0.734
 40800.000,106138.848,  -708.333,     0.937
 40800.000, 83983.874,  -479.932,     0.699
 40800.000, 93423.141,  -714.116,     0.864
 40800.000, 57694.346,  -294.898,     0.948
 40800.000, 92565.026,  -699.660,     0.742
 40800.000,102706.387,  -789.286,     0.702
 40800.000,105046.702,  -728.571,     0.902
 40800.000, 63701.152,  -320.918,     0.934
 40800.000, 97323.665,  -676.531,     0.835
 40800.000, 60112.670,  -323.810,     0.509
 40800.000, 79069.215,  -563.776,     0.537
 40800.000, 69473.927,  -294.898,     0.457
 40800.000, 90380.733,  -685.204,     0.781
 40800.000, 78133.089,  -358.503,     0.477
 40800.000, 62452.984,  -335.374,     0.872
 40800.000, 92955.079,  -714.116,     0.772
 40800.000, 42326.283,  -228.401,     0.896
 40800.000, 78289.110,  -364.286,     0.603
 40800.000,111443.560,  -841.327,     0.770
 40800.000, 84217.906,  -552.211,     0.427
 40800.000, 96387.539,  -769.048,     0.882
 40800.000, 43496.440,  -208.163,     0.976
 40800.000,102862.408,  -777.721,     0.420
 40800.000, 46850.890,  -274.660,     0.528
 40800.000, 56602.199,  -265.986,     0.683
 40800.000, 49581.257,  -254.422,     0.425
 40800.000, 77665.026,  -361.395,     0.652
 40800.000, 65573.403,  -303.571,     0.419
 40800.000, 88586.492,  -566.667,     0.964
 40800.000, 98337.801,  -737.245,     0.438
 40800.000, 79459.267,  -410.544,     0.657
 40800.000, 40610.052,  -182.143,     0.681
 40800.000,105592.775,  -769.048,     0.787
 40800.000,102160.314,  -740.136,     0.755
 40800.000, 83047.749,  -416.327,     0.713
 40800.000, 89288.586,  -664.966,     0.850
 40800.000, 96621.571,  -714.116,     0.510
 40800.000, 54261.885,  -277.551,     0.942
 40800.000,110507.435,  -743.027,     0.790
